transaction_id,customer_id,transaction_date,amount,category,quantity
TXN_0051340,CUST_03714,2024-10-01,63.97,Automotive,2
TXN_0051341,CUST_03714,2023-09-17,104.72,Sports,3
TXN_0051342,CUST_03714,2023-08-13,338.68,Office Supplies,3
TXN_0051343,CUST_03714,2023-08-22,120.27,Automotive,4
TXN_0051344,CUST_03714,2024-07-24,86.13,Food & Beverage,5
TXN_0051345,CUST_03714,2024-12-16,53.55,Clothing,3
TXN_0051346,CUST_03714,2024-06-13,116.02,Clothing,2
TXN_0051347,CUST_03714,2024-01-21,23.32,Office Supplies,2
TXN_0051348,CUST_03714,2024-06-29,67.66,Food & Beverage,3
TXN_0051349,CUST_03714,2024-02-24,117.74,Food & Beverage,1
TXN_0051350,CUST_03714,2024-07-02,90.8,Health & Beauty,1
TXN_0051351,CUST_03714,2024-08-31,39.88,Clothing,3
TXN_0051352,CUST_03715,2023-12-16,35.57,Toys,5
TXN_0051353,CUST_03715,2024-01-24,25.03,Health & Beauty,4
TXN_0051354,CUST_03715,2023-12-07,147.74,Books,2
TXN_0051355,CUST_03715,2023-06-30,32.7,Clothing,1
TXN_0051356,CUST_03715,2024-01-03,32.48,Food & Beverage,2
TXN_0051357,CUST_03715,2024-08-24,33.06,Toys,3
TXN_0051358,CUST_03715,2024-09-02,26.53,Clothing,4
TXN_0051359,CUST_03715,2024-05-13,25.92,Toys,5
TXN_0051360,CUST_03715,2024-08-01,11.64,Home & Garden,2
TXN_0051361,CUST_03715,2023-12-15,13.37,Health & Beauty,5
TXN_0051362,CUST_03715,2024-10-09,39.67,Toys,4
TXN_0051363,CUST_03715,2024-01-29,66.68,Books,1
TXN_0051364,CUST_03715,2024-08-29,12.11,Electronics,4
TXN_0051365,CUST_03715,2023-07-22,53.53,Clothing,4
TXN_0051366,CUST_03715,2023-05-13,129.19,Home & Garden,4
TXN_0051367,CUST_03715,2023-12-07,31.74,Clothing,3
TXN_0051368,CUST_03715,2024-06-27,20.98,Health & Beauty,4
TXN_0051369,CUST_03716,2024-05-10,63.71,Food & Beverage,5
TXN_0051370,CUST_03716,2023-11-02,26.88,Clothing,5
TXN_0051371,CUST_03716,2023-10-30,90.13,Sports,3
TXN_0051372,CUST_03716,2024-05-08,61.22,Books,5
TXN_0051373,CUST_03716,2024-08-11,167.97,Office Supplies,3
TXN_0051374,CUST_03716,2024-06-10,10.96,Clothing,5
TXN_0051375,CUST_03716,2023-11-05,13.59,Clothing,2
TXN_0051376,CUST_03716,2023-07-20,30.09,Toys,3
TXN_0051377,CUST_03716,2023-11-25,14.41,Electronics,1
TXN_0051378,CUST_03716,2024-07-23,148.13,Clothing,2
TXN_0051379,CUST_03717,2023-12-24,33.96,Health & Beauty,1
TXN_0051380,CUST_03717,2023-06-02,153.27,Toys,3
TXN_0051381,CUST_03717,2023-05-22,55.89,Automotive,4
TXN_0051382,CUST_03717,2023-07-10,37.42,Food & Beverage,3
TXN_0051383,CUST_03717,2024-12-02,23.66,Automotive,5
TXN_0051384,CUST_03717,2024-06-13,68.99,Clothing,2
TXN_0051385,CUST_03717,2024-11-04,67.16,Books,5
TXN_0051386,CUST_03717,2024-11-26,76.3,Office Supplies,1
TXN_0051387,CUST_03717,2024-11-13,84.28,Health & Beauty,5
TXN_0051388,CUST_03717,2023-07-31,141.13,Home & Garden,3
TXN_0051389,CUST_03717,2024-11-25,22.8,Books,3
TXN_0051390,CUST_03717,2024-10-20,264.72,Automotive,3
TXN_0051391,CUST_03717,2024-12-15,186.66,Electronics,2
TXN_0051392,CUST_03717,2023-06-15,174.7,Health & Beauty,1
TXN_0051393,CUST_03718,2024-03-11,23.83,Health & Beauty,5
TXN_0051394,CUST_03718,2024-08-28,45.89,Health & Beauty,1
TXN_0051395,CUST_03718,2024-05-29,52.93,Electronics,3
TXN_0051396,CUST_03718,2024-03-27,83.77,Food & Beverage,5
TXN_0051397,CUST_03718,2024-06-07,37.0,Automotive,3
TXN_0051398,CUST_03718,2024-05-22,88.18,Automotive,5
TXN_0051399,CUST_03718,2024-08-21,31.95,Automotive,1
TXN_0051400,CUST_03718,2023-09-21,43.84,Toys,5
TXN_0051401,CUST_03718,2023-07-24,75.23,Toys,3
TXN_0051402,CUST_03718,2024-11-11,46.51,Clothing,4
TXN_0051403,CUST_03719,2024-01-25,21.87,Sports,4
TXN_0051404,CUST_03719,2024-06-22,105.53,Sports,2
TXN_0051405,CUST_03719,2023-06-18,66.94,Clothing,1
TXN_0051406,CUST_03719,2024-05-24,136.55,Automotive,2
TXN_0051407,CUST_03719,2024-11-15,112.5,Home & Garden,1
TXN_0051408,CUST_03719,2023-10-02,35.93,Health & Beauty,3
TXN_0051409,CUST_03719,2024-04-15,100.7,Sports,5
TXN_0051410,CUST_03719,2023-11-06,59.67,Automotive,5
TXN_0051411,CUST_03719,2024-03-15,41.1,Food & Beverage,3
TXN_0051412,CUST_03719,2024-07-16,374.96,Electronics,1
TXN_0051413,CUST_03719,2024-02-09,294.01,Home & Garden,3
TXN_0051414,CUST_03719,2024-03-13,75.73,Food & Beverage,5
TXN_0051415,CUST_03720,2023-11-16,28.92,Books,1
TXN_0051416,CUST_03720,2023-10-04,27.48,Books,3
TXN_0051417,CUST_03720,2024-07-20,81.33,Health & Beauty,3
TXN_0051418,CUST_03720,2024-11-29,57.65,Health & Beauty,4
TXN_0051419,CUST_03720,2024-12-22,33.03,Automotive,4
TXN_0051420,CUST_03720,2024-05-07,221.44,Food & Beverage,4
TXN_0051421,CUST_03720,2023-12-08,30.06,Electronics,4
TXN_0051422,CUST_03720,2024-05-17,188.3,Office Supplies,4
TXN_0051423,CUST_03721,2024-12-31,75.99,Electronics,4
TXN_0051424,CUST_03721,2024-05-16,24.34,Home & Garden,1
TXN_0051425,CUST_03721,2024-12-15,163.83,Health & Beauty,4
TXN_0051426,CUST_03721,2024-08-15,220.04,Home & Garden,2
TXN_0051427,CUST_03721,2023-12-26,54.84,Health & Beauty,3
TXN_0051428,CUST_03721,2024-12-22,123.18,Health & Beauty,4
TXN_0051429,CUST_03721,2024-12-05,49.11,Automotive,3
TXN_0051430,CUST_03721,2024-07-19,151.33,Sports,1
TXN_0051431,CUST_03721,2024-01-03,21.26,Health & Beauty,3
TXN_0051432,CUST_03721,2024-12-23,100.18,Electronics,2
TXN_0051433,CUST_03721,2024-08-17,6.05,Electronics,1
TXN_0051434,CUST_03721,2024-12-14,17.81,Sports,5
TXN_0051435,CUST_03721,2024-04-17,19.45,Home & Garden,5
TXN_0051436,CUST_03721,2024-08-31,45.9,Clothing,5
TXN_0051437,CUST_03721,2024-03-26,22.38,Home & Garden,2
TXN_0051438,CUST_03721,2024-07-08,22.52,Automotive,4
TXN_0051439,CUST_03721,2024-09-18,39.33,Automotive,2
TXN_0051440,CUST_03721,2024-02-15,40.99,Electronics,1
TXN_0051441,CUST_03722,2024-07-15,16.08,Books,4
TXN_0051442,CUST_03722,2024-02-27,23.83,Books,1
TXN_0051443,CUST_03722,2023-11-30,104.94,Sports,1
TXN_0051444,CUST_03722,2024-09-11,388.16,Clothing,1
TXN_0051445,CUST_03722,2024-07-30,151.33,Toys,4
TXN_0051446,CUST_03722,2024-07-02,35.38,Automotive,2
TXN_0051447,CUST_03722,2024-12-22,65.68,Food & Beverage,2
TXN_0051448,CUST_03722,2024-05-28,47.02,Electronics,2
TXN_0051449,CUST_03722,2024-04-30,41.99,Health & Beauty,3
TXN_0051450,CUST_03722,2024-05-24,51.4,Clothing,5
TXN_0051451,CUST_03722,2023-11-14,58.77,Sports,2
TXN_0051452,CUST_03722,2024-07-06,11.64,Sports,4
TXN_0051453,CUST_03722,2024-07-22,28.69,Books,3
TXN_0051454,CUST_03723,2024-10-21,314.86,Books,5
TXN_0051455,CUST_03723,2024-10-12,77.81,Clothing,4
TXN_0051456,CUST_03723,2024-11-16,112.87,Home & Garden,4
TXN_0051457,CUST_03723,2024-10-21,42.79,Home & Garden,2
TXN_0051458,CUST_03723,2024-09-21,147.79,Clothing,3
TXN_0051459,CUST_03723,2024-04-22,58.68,Sports,3
TXN_0051460,CUST_03723,2024-10-21,90.49,Electronics,2
TXN_0051461,CUST_03723,2024-07-21,53.77,Books,5
TXN_0051462,CUST_03723,2024-12-12,72.69,Clothing,3
TXN_0051463,CUST_03723,2024-08-24,31.95,Health & Beauty,1
TXN_0051464,CUST_03723,2024-10-31,202.03,Health & Beauty,1
TXN_0051465,CUST_03723,2024-11-25,31.79,Toys,4
TXN_0051466,CUST_03723,2024-12-29,21.88,Clothing,4
TXN_0051467,CUST_03723,2024-06-22,53.14,Books,2
TXN_0051468,CUST_03723,2024-12-16,209.16,Food & Beverage,4
TXN_0051469,CUST_03723,2024-09-22,27.06,Home & Garden,3
TXN_0051470,CUST_03724,2024-11-02,56.93,Sports,2
TXN_0051471,CUST_03724,2024-06-30,16.08,Health & Beauty,5
TXN_0051472,CUST_03724,2024-09-15,15.43,Sports,2
TXN_0051473,CUST_03724,2024-11-11,114.08,Food & Beverage,2
TXN_0051474,CUST_03724,2024-07-18,49.26,Home & Garden,1
TXN_0051475,CUST_03724,2024-12-27,19.86,Toys,2
TXN_0051476,CUST_03724,2024-06-04,36.08,Health & Beauty,4
TXN_0051477,CUST_03724,2024-04-06,29.65,Home & Garden,2
TXN_0051478,CUST_03724,2024-05-29,46.67,Home & Garden,2
TXN_0051479,CUST_03724,2024-04-05,54.27,Sports,5
TXN_0051480,CUST_03724,2024-10-11,8.32,Office Supplies,2
TXN_0051481,CUST_03724,2024-01-15,134.83,Automotive,5
TXN_0051482,CUST_03724,2024-03-10,49.2,Home & Garden,5
TXN_0051483,CUST_03724,2024-06-03,27.83,Toys,5
TXN_0051484,CUST_03724,2024-09-12,94.09,Health & Beauty,5
TXN_0051485,CUST_03725,2024-04-13,34.56,Electronics,1
TXN_0051486,CUST_03725,2024-05-26,16.79,Health & Beauty,2
TXN_0051487,CUST_03725,2024-09-26,80.61,Electronics,4
TXN_0051488,CUST_03725,2024-06-10,115.46,Sports,2
TXN_0051489,CUST_03725,2024-03-13,60.42,Sports,4
TXN_0051490,CUST_03725,2024-11-07,38.2,Clothing,1
TXN_0051491,CUST_03725,2024-05-17,16.01,Electronics,1
TXN_0051492,CUST_03725,2024-05-01,30.82,Office Supplies,2
TXN_0051493,CUST_03725,2024-08-16,53.49,Office Supplies,1
TXN_0051494,CUST_03725,2024-10-05,28.06,Electronics,4
TXN_0051495,CUST_03726,2024-12-21,19.64,Office Supplies,2
TXN_0051496,CUST_03726,2024-09-19,26.59,Automotive,3
TXN_0051497,CUST_03726,2024-01-07,14.91,Toys,3
TXN_0051498,CUST_03726,2024-02-07,60.13,Sports,2
TXN_0051499,CUST_03726,2024-09-07,50.16,Toys,4
TXN_0051500,CUST_03726,2023-12-15,51.98,Toys,2
TXN_0051501,CUST_03726,2024-07-15,36.12,Electronics,4
TXN_0051502,CUST_03726,2024-08-25,30.05,Health & Beauty,2
TXN_0051503,CUST_03726,2024-08-18,37.98,Sports,3
TXN_0051504,CUST_03726,2024-07-13,34.27,Toys,5
TXN_0051505,CUST_03726,2023-12-30,54.48,Books,5
TXN_0051506,CUST_03726,2024-07-05,208.86,Clothing,2
TXN_0051507,CUST_03726,2024-10-01,41.43,Office Supplies,5
TXN_0051508,CUST_03726,2024-01-01,30.02,Electronics,5
TXN_0051509,CUST_03726,2024-11-19,39.48,Automotive,1
TXN_0051510,CUST_03726,2024-12-02,32.51,Sports,5
TXN_0051511,CUST_03727,2024-11-30,28.04,Sports,3
TXN_0051512,CUST_03727,2023-07-03,77.42,Home & Garden,2
TXN_0051513,CUST_03727,2024-01-23,76.62,Health & Beauty,1
TXN_0051514,CUST_03727,2024-01-28,92.12,Food & Beverage,1
TXN_0051515,CUST_03727,2023-09-11,109.12,Electronics,4
TXN_0051516,CUST_03727,2024-01-14,33.43,Electronics,1
TXN_0051517,CUST_03727,2024-12-28,12.77,Office Supplies,4
TXN_0051518,CUST_03727,2023-09-05,216.34,Clothing,2
TXN_0051519,CUST_03727,2024-06-19,7.35,Sports,3
TXN_0051520,CUST_03727,2024-11-22,34.05,Sports,3
TXN_0051521,CUST_03727,2024-04-14,14.3,Toys,1
TXN_0051522,CUST_03727,2023-08-26,61.77,Toys,2
TXN_0051523,CUST_03728,2024-12-06,115.76,Health & Beauty,2
TXN_0051524,CUST_03728,2024-05-16,56.39,Sports,5
TXN_0051525,CUST_03728,2023-03-19,156.86,Health & Beauty,1
TXN_0051526,CUST_03728,2024-04-15,50.78,Health & Beauty,4
TXN_0051527,CUST_03728,2023-05-11,118.35,Toys,1
TXN_0051528,CUST_03728,2023-08-12,19.64,Sports,1
TXN_0051529,CUST_03728,2023-09-02,102.96,Home & Garden,5
TXN_0051530,CUST_03728,2023-05-29,42.02,Health & Beauty,1
TXN_0051531,CUST_03728,2024-02-03,56.63,Health & Beauty,4
TXN_0051532,CUST_03728,2024-07-18,98.32,Office Supplies,3
TXN_0051533,CUST_03728,2023-03-26,63.78,Clothing,4
TXN_0051534,CUST_03728,2023-09-23,24.87,Books,5
TXN_0051535,CUST_03728,2023-04-26,31.65,Toys,1
TXN_0051536,CUST_03729,2023-07-15,82.09,Toys,3
TXN_0051537,CUST_03729,2024-06-10,35.13,Food & Beverage,3
TXN_0051538,CUST_03729,2023-07-05,32.35,Automotive,1
TXN_0051539,CUST_03729,2024-04-28,54.47,Food & Beverage,2
TXN_0051540,CUST_03729,2023-12-28,38.32,Clothing,4
TXN_0051541,CUST_03729,2023-09-08,118.0,Clothing,5
TXN_0051542,CUST_03729,2023-07-28,86.8,Automotive,3
TXN_0051543,CUST_03729,2024-10-02,82.59,Health & Beauty,1
TXN_0051544,CUST_03729,2023-11-16,33.23,Sports,5
TXN_0051545,CUST_03729,2024-09-25,81.73,Electronics,2
TXN_0051546,CUST_03729,2023-04-08,69.29,Books,2
TXN_0051547,CUST_03729,2023-06-18,17.51,Clothing,2
TXN_0051548,CUST_03730,2024-11-02,40.71,Books,1
TXN_0051549,CUST_03730,2024-05-20,154.46,Home & Garden,2
TXN_0051550,CUST_03730,2024-06-25,33.37,Sports,4
TXN_0051551,CUST_03730,2024-09-28,68.68,Automotive,5
TXN_0051552,CUST_03730,2024-04-03,132.2,Health & Beauty,1
TXN_0051553,CUST_03730,2024-11-30,22.32,Clothing,1
TXN_0051554,CUST_03730,2024-09-16,58.38,Automotive,1
TXN_0051555,CUST_03730,2024-08-28,237.34,Office Supplies,3
TXN_0051556,CUST_03730,2024-07-18,13.31,Health & Beauty,5
TXN_0051557,CUST_03730,2024-08-30,28.73,Automotive,5
TXN_0051558,CUST_03730,2024-03-11,58.08,Home & Garden,3
TXN_0051559,CUST_03730,2024-10-15,62.49,Books,3
TXN_0051560,CUST_03730,2024-09-12,52.96,Clothing,1
TXN_0051561,CUST_03730,2024-06-23,72.25,Books,3
TXN_0051562,CUST_03730,2024-06-12,128.03,Clothing,5
TXN_0051563,CUST_03731,2024-12-15,41.92,Sports,4
TXN_0051564,CUST_03731,2024-09-26,71.59,Books,2
TXN_0051565,CUST_03731,2023-07-10,218.59,Sports,1
TXN_0051566,CUST_03731,2024-07-27,71.9,Sports,5
TXN_0051567,CUST_03731,2024-09-18,102.14,Sports,3
TXN_0051568,CUST_03731,2023-08-09,12.64,Health & Beauty,1
TXN_0051569,CUST_03731,2023-03-22,38.54,Food & Beverage,1
TXN_0051570,CUST_03731,2023-10-28,16.85,Electronics,4
TXN_0051571,CUST_03731,2024-08-21,45.03,Home & Garden,5
TXN_0051572,CUST_03731,2023-05-25,139.33,Home & Garden,4
TXN_0051573,CUST_03731,2024-08-18,15.83,Home & Garden,5
TXN_0051574,CUST_03731,2024-10-06,178.57,Food & Beverage,3
TXN_0051575,CUST_03731,2024-12-14,44.33,Clothing,4
TXN_0051576,CUST_03732,2023-11-08,108.7,Automotive,3
TXN_0051577,CUST_03732,2024-11-28,235.57,Food & Beverage,4
TXN_0051578,CUST_03732,2024-02-19,75.98,Books,5
TXN_0051579,CUST_03732,2024-02-07,23.76,Books,5
TXN_0051580,CUST_03732,2024-03-24,107.29,Home & Garden,2
TXN_0051581,CUST_03732,2024-10-12,5.64,Electronics,4
TXN_0051582,CUST_03732,2024-10-04,23.1,Books,1
TXN_0051583,CUST_03732,2023-11-09,30.0,Office Supplies,4
TXN_0051584,CUST_03732,2024-03-06,8.87,Automotive,5
TXN_0051585,CUST_03732,2023-10-26,183.61,Clothing,4
TXN_0051586,CUST_03732,2024-03-24,138.22,Office Supplies,5
TXN_0051587,CUST_03732,2024-02-08,68.47,Books,4
TXN_0051588,CUST_03732,2024-12-05,104.52,Toys,1
TXN_0051589,CUST_03732,2024-11-18,63.98,Sports,2
TXN_0051590,CUST_03732,2024-10-27,95.27,Home & Garden,2
TXN_0051591,CUST_03732,2023-10-17,131.04,Books,1
TXN_0051592,CUST_03732,2024-01-08,15.01,Books,2
TXN_0051593,CUST_03732,2023-10-23,99.27,Automotive,5
TXN_0051594,CUST_03732,2023-11-16,117.79,Clothing,1
TXN_0051595,CUST_03732,2024-08-30,29.76,Home & Garden,5
TXN_0051596,CUST_03733,2024-11-30,23.7,Books,3
TXN_0051597,CUST_03733,2024-11-19,56.52,Clothing,1
TXN_0051598,CUST_03733,2024-10-24,60.24,Food & Beverage,3
TXN_0051599,CUST_03733,2024-07-07,51.54,Food & Beverage,1
TXN_0051600,CUST_03733,2024-04-22,23.87,Electronics,5
TXN_0051601,CUST_03733,2024-07-17,132.05,Sports,1
TXN_0051602,CUST_03733,2024-10-18,27.67,Health & Beauty,2
TXN_0051603,CUST_03733,2024-10-15,68.57,Books,2
TXN_0051604,CUST_03733,2024-08-25,82.81,Home & Garden,2
TXN_0051605,CUST_03733,2024-12-23,11.21,Books,1
TXN_0051606,CUST_03733,2024-05-09,57.61,Automotive,3
TXN_0051607,CUST_03733,2024-09-24,120.13,Electronics,4
TXN_0051608,CUST_03734,2024-09-19,85.79,Automotive,4
TXN_0051609,CUST_03734,2024-06-02,24.29,Home & Garden,3
TXN_0051610,CUST_03734,2024-12-29,97.13,Automotive,5
TXN_0051611,CUST_03734,2024-08-28,16.83,Office Supplies,1
TXN_0051612,CUST_03734,2024-07-29,41.07,Automotive,3
TXN_0051613,CUST_03734,2024-12-05,112.24,Food & Beverage,3
TXN_0051614,CUST_03734,2024-07-29,107.38,Electronics,2
TXN_0051615,CUST_03734,2024-09-09,14.77,Food & Beverage,1
TXN_0051616,CUST_03734,2024-09-09,35.21,Office Supplies,5
TXN_0051617,CUST_03734,2024-06-05,25.87,Electronics,1
TXN_0051618,CUST_03735,2024-01-07,42.42,Food & Beverage,5
TXN_0051619,CUST_03735,2023-12-07,50.7,Clothing,1
TXN_0051620,CUST_03735,2024-03-29,66.2,Office Supplies,4
TXN_0051621,CUST_03735,2023-09-30,17.05,Electronics,4
TXN_0051622,CUST_03735,2024-07-27,57.19,Health & Beauty,4
TXN_0051623,CUST_03735,2024-02-07,20.07,Books,2
TXN_0051624,CUST_03735,2024-12-07,30.43,Clothing,5
TXN_0051625,CUST_03735,2023-09-11,31.58,Clothing,3
TXN_0051626,CUST_03735,2023-12-13,66.32,Clothing,1
TXN_0051627,CUST_03735,2024-12-04,23.88,Food & Beverage,5
TXN_0051628,CUST_03735,2024-01-24,30.8,Electronics,2
TXN_0051629,CUST_03735,2023-08-14,58.35,Automotive,2
TXN_0051630,CUST_03735,2023-08-20,136.39,Toys,4
TXN_0051631,CUST_03735,2024-05-10,63.9,Books,1
TXN_0051632,CUST_03735,2023-10-05,111.24,Toys,3
TXN_0051633,CUST_03735,2024-11-03,8.23,Health & Beauty,2
TXN_0051634,CUST_03735,2023-09-02,141.94,Automotive,5
TXN_0051635,CUST_03736,2024-11-10,27.12,Books,5
TXN_0051636,CUST_03736,2024-12-10,208.58,Clothing,4
TXN_0051637,CUST_03736,2024-12-23,50.57,Health & Beauty,2
TXN_0051638,CUST_03736,2024-10-03,24.22,Toys,4
TXN_0051639,CUST_03736,2024-05-17,27.05,Clothing,3
TXN_0051640,CUST_03736,2024-04-29,14.59,Automotive,4
TXN_0051641,CUST_03736,2024-08-04,44.65,Automotive,4
TXN_0051642,CUST_03736,2024-08-13,33.73,Automotive,2
TXN_0051643,CUST_03736,2024-02-15,75.39,Office Supplies,2
TXN_0051644,CUST_03736,2024-05-09,174.57,Sports,1
TXN_0051645,CUST_03737,2024-11-05,73.73,Home & Garden,1
TXN_0051646,CUST_03737,2024-07-16,13.42,Books,3
TXN_0051647,CUST_03737,2024-06-10,64.81,Electronics,2
TXN_0051648,CUST_03737,2024-07-21,17.9,Office Supplies,3
TXN_0051649,CUST_03737,2024-08-21,15.59,Sports,3
TXN_0051650,CUST_03737,2024-06-05,352.18,Sports,1
TXN_0051651,CUST_03737,2024-09-21,255.2,Books,2
TXN_0051652,CUST_03737,2024-08-29,25.98,Clothing,2
TXN_0051653,CUST_03737,2024-06-11,209.64,Home & Garden,4
TXN_0051654,CUST_03737,2024-08-27,44.35,Sports,4
TXN_0051655,CUST_03737,2024-09-08,15.29,Food & Beverage,2
TXN_0051656,CUST_03738,2023-12-13,90.34,Office Supplies,1
TXN_0051657,CUST_03738,2024-03-22,77.18,Food & Beverage,1
TXN_0051658,CUST_03738,2023-10-08,10.94,Books,1
TXN_0051659,CUST_03738,2024-08-27,16.94,Automotive,3
TXN_0051660,CUST_03738,2023-12-08,89.46,Clothing,5
TXN_0051661,CUST_03738,2024-04-25,16.82,Books,5
TXN_0051662,CUST_03738,2024-05-21,95.46,Health & Beauty,4
TXN_0051663,CUST_03738,2023-06-28,31.62,Office Supplies,5
TXN_0051664,CUST_03738,2024-06-22,11.34,Food & Beverage,4
TXN_0051665,CUST_03738,2024-05-12,14.72,Food & Beverage,5
TXN_0051666,CUST_03738,2024-06-28,60.79,Home & Garden,4
TXN_0051667,CUST_03738,2024-01-02,63.16,Clothing,5
TXN_0051668,CUST_03738,2024-09-17,147.47,Home & Garden,1
TXN_0051669,CUST_03739,2024-06-08,35.66,Books,2
TXN_0051670,CUST_03739,2024-11-26,176.2,Electronics,5
TXN_0051671,CUST_03739,2024-11-05,21.37,Food & Beverage,3
TXN_0051672,CUST_03739,2024-10-25,33.35,Sports,2
TXN_0051673,CUST_03739,2024-09-26,61.15,Office Supplies,3
TXN_0051674,CUST_03739,2024-05-17,20.43,Health & Beauty,3
TXN_0051675,CUST_03739,2024-09-20,59.79,Automotive,1
TXN_0051676,CUST_03739,2024-07-18,41.98,Toys,2
TXN_0051677,CUST_03739,2024-07-26,103.72,Food & Beverage,5
TXN_0051678,CUST_03739,2024-09-09,29.94,Sports,2
TXN_0051679,CUST_03740,2024-11-03,213.39,Health & Beauty,4
TXN_0051680,CUST_03740,2023-10-02,90.84,Clothing,3
TXN_0051681,CUST_03740,2023-05-17,109.62,Health & Beauty,4
TXN_0051682,CUST_03740,2023-12-25,89.69,Books,5
TXN_0051683,CUST_03740,2023-05-16,26.81,Toys,1
TXN_0051684,CUST_03740,2024-05-02,21.33,Health & Beauty,5
TXN_0051685,CUST_03740,2023-12-23,21.51,Sports,4
TXN_0051686,CUST_03740,2024-08-29,29.01,Automotive,3
TXN_0051687,CUST_03740,2024-01-02,120.07,Books,1
TXN_0051688,CUST_03740,2024-05-04,45.03,Office Supplies,5
TXN_0051689,CUST_03740,2024-03-28,97.5,Automotive,5
TXN_0051690,CUST_03740,2024-04-04,88.81,Toys,3
TXN_0051691,CUST_03740,2024-10-03,165.64,Electronics,1
TXN_0051692,CUST_03741,2024-04-05,55.24,Books,4
TXN_0051693,CUST_03741,2024-06-23,16.48,Clothing,1
TXN_0051694,CUST_03741,2024-07-02,220.18,Sports,3
TXN_0051695,CUST_03741,2024-04-10,109.2,Toys,1
TXN_0051696,CUST_03741,2024-09-26,65.42,Automotive,2
TXN_0051697,CUST_03741,2024-09-22,55.23,Toys,4
TXN_0051698,CUST_03741,2024-09-01,11.21,Office Supplies,2
TXN_0051699,CUST_03741,2024-05-03,65.3,Clothing,1
TXN_0051700,CUST_03741,2024-08-07,30.48,Home & Garden,1
TXN_0051701,CUST_03741,2024-09-01,12.55,Health & Beauty,4
TXN_0051702,CUST_03741,2024-06-28,31.63,Automotive,3
TXN_0051703,CUST_03741,2024-08-31,56.5,Office Supplies,5
TXN_0051704,CUST_03741,2024-07-13,62.81,Office Supplies,4
TXN_0051705,CUST_03741,2024-05-24,18.15,Home & Garden,4
TXN_0051706,CUST_03741,2024-11-21,15.67,Automotive,5
TXN_0051707,CUST_03741,2024-05-11,36.57,Sports,3
TXN_0051708,CUST_03741,2024-06-25,73.55,Food & Beverage,4
TXN_0051709,CUST_03741,2024-07-05,24.71,Health & Beauty,5
TXN_0051710,CUST_03742,2023-12-31,48.88,Books,2
TXN_0051711,CUST_03742,2024-05-17,21.81,Food & Beverage,3
TXN_0051712,CUST_03742,2024-06-17,8.44,Toys,4
TXN_0051713,CUST_03742,2024-10-21,53.92,Clothing,1
TXN_0051714,CUST_03742,2023-12-09,10.4,Home & Garden,5
TXN_0051715,CUST_03742,2023-11-04,54.76,Automotive,2
TXN_0051716,CUST_03742,2024-02-23,35.23,Home & Garden,1
TXN_0051717,CUST_03742,2024-01-20,35.02,Books,2
TXN_0051718,CUST_03742,2024-05-31,17.4,Health & Beauty,1
TXN_0051719,CUST_03743,2024-08-19,20.31,Toys,5
TXN_0051720,CUST_03743,2024-12-23,400.39,Books,2
TXN_0051721,CUST_03743,2023-09-17,21.56,Electronics,4
TXN_0051722,CUST_03743,2023-06-17,94.16,Electronics,2
TXN_0051723,CUST_03743,2023-05-17,26.1,Automotive,1
TXN_0051724,CUST_03743,2023-02-08,49.83,Toys,1
TXN_0051725,CUST_03743,2024-07-14,41.27,Office Supplies,5
TXN_0051726,CUST_03743,2023-10-22,35.94,Home & Garden,3
TXN_0051727,CUST_03744,2024-12-08,52.72,Toys,2
TXN_0051728,CUST_03744,2023-06-15,130.09,Automotive,2
TXN_0051729,CUST_03744,2024-12-19,17.5,Clothing,2
TXN_0051730,CUST_03744,2023-07-10,10.51,Food & Beverage,2
TXN_0051731,CUST_03744,2024-07-12,22.26,Automotive,5
TXN_0051732,CUST_03744,2023-06-02,47.91,Toys,2
TXN_0051733,CUST_03744,2023-08-04,34.14,Toys,2
TXN_0051734,CUST_03744,2024-01-30,148.52,Automotive,4
TXN_0051735,CUST_03744,2023-07-03,134.68,Automotive,1
TXN_0051736,CUST_03744,2024-11-19,30.07,Sports,4
TXN_0051737,CUST_03744,2024-06-09,148.86,Office Supplies,5
TXN_0051738,CUST_03745,2024-05-30,23.04,Electronics,2
TXN_0051739,CUST_03745,2024-07-19,37.5,Food & Beverage,2
TXN_0051740,CUST_03745,2024-09-08,35.36,Home & Garden,5
TXN_0051741,CUST_03745,2024-01-08,22.9,Office Supplies,3
TXN_0051742,CUST_03745,2024-10-13,24.85,Electronics,4
TXN_0051743,CUST_03745,2024-10-22,59.22,Books,3
TXN_0051744,CUST_03745,2024-09-18,29.97,Electronics,2
TXN_0051745,CUST_03745,2024-03-30,32.91,Food & Beverage,3
TXN_0051746,CUST_03745,2024-04-30,34.96,Office Supplies,3
TXN_0051747,CUST_03745,2024-06-24,36.07,Automotive,2
TXN_0051748,CUST_03745,2024-10-23,86.2,Home & Garden,3
TXN_0051749,CUST_03746,2024-04-21,52.95,Health & Beauty,2
TXN_0051750,CUST_03746,2024-04-21,13.13,Automotive,2
TXN_0051751,CUST_03746,2024-12-23,29.01,Health & Beauty,2
TXN_0051752,CUST_03746,2024-09-23,15.47,Health & Beauty,3
TXN_0051753,CUST_03746,2024-08-05,160.69,Food & Beverage,3
TXN_0051754,CUST_03746,2024-04-15,49.02,Home & Garden,5
TXN_0051755,CUST_03746,2024-08-20,31.33,Electronics,5
