customer_id,age,gender,city,signup_date,subscription_tier
CUST_03941,36,Female,Dallas,2024-01-08,Free
CUST_03942,65,Female,Portland,2023-02-22,Free
CUST_03943,31,Female,Los Angeles,2024-01-28,Basic
CUST_03944,42,Male,Philadelphia,2024-04-21,Free
CUST_03945,54,Male,Austin,2023-02-11,Free
CUST_03946,37,Male,Philadelphia,2024-01-11,Free
CUST_03947,36,Female,Chicago,2023-03-10,Premium
CUST_03948,37,Non-binary,Dallas,2023-07-29,Free
CUST_03949,18,Male,Chicago,2023-12-09,Premium
CUST_03950,29,Male,Houston,2023-04-27,Enterprise
CUST_03951,59,Male,Seattle,2024-05-04,Basic
CUST_03952,28,Female,Denver,2023-08-03,Free
CUST_03953,35,Female,Boston,2023-08-19,Basic
CUST_03954,44,Male,Philadelphia,2023-12-28,Free
CUST_03955,18,Male,Portland,2023-10-01,Premium
CUST_03956,63,Male,Dallas,2024-03-09,Basic
CUST_03957,41,Female,Phoenix,2023-02-25,Premium
CUST_03958,54,Female,Los Angeles,2024-01-17,Basic
CUST_03959,43,Male,Philadelphia,2024-04-08,Premium
CUST_03960,18,Male,San Diego,2024-05-28,Basic
CUST_03961,47,Male,Dallas,2023-05-06,Basic
CUST_03962,24,Male,San Diego,2024-06-28,Free
CUST_03963,46,Male,Seattle,2024-06-29,Free
CUST_03964,52,Male,Portland,2023-10-27,Premium
CUST_03965,61,Male,San Diego,2024-01-12,Premium
CUST_03966,50,Female,Boston,2023-03-09,Basic
CUST_03967,25,Female,Houston,2024-04-13,Premium
CUST_03968,32,Non-binary,Los Angeles,2023-03-24,Premium
CUST_03969,22,Female,San Antonio,2023-07-03,Basic
CUST_03970,18,Male,Phoenix,2023-03-20,Basic
CUST_03971,18,Female,Los Angeles,2023-06-18,Basic
CUST_03972,35,Female,Phoenix,2023-04-25,Premium
CUST_03973,43,Male,Denver,2023-06-01,Enterprise
CUST_03974,18,Female,San Diego,2023-06-04,Premium
CUST_03975,34,Male,Nashville,2023-07-29,Free
CUST_03976,39,Male,Dallas,2023-01-24,Premium
CUST_03977,21,Female,Phoenix,2024-03-02,Free
CUST_03978,54,Male,Seattle,2023-05-16,Free
CUST_03979,28,Female,San Diego,2023-12-22,Basic
CUST_03980,51,Female,San Antonio,2024-03-30,Free
CUST_03981,46,Male,Denver,2023-01-22,Basic
CUST_03982,47,Female,Phoenix,2023-07-13,Premium
CUST_03983,49,Female,Los Angeles,2023-01-23,Basic
CUST_03984,59,Female,Nashville,2023-08-26,Free
CUST_03985,44,Female,Nashville,2024-06-16,Free
CUST_03986,44,Male,Seattle,2023-12-10,Premium
CUST_03987,49,Male,San Antonio,2023-12-18,Free
CUST_03988,18,Female,Seattle,2023-12-01,Enterprise
CUST_03989,46,Male,San Diego,2024-06-26,Premium
CUST_03990,43,Female,Nashville,2024-03-31,Basic
CUST_03991,25,Female,San Diego,2023-11-08,Enterprise
CUST_03992,60,Female,Austin,2023-05-16,Premium
CUST_03993,50,Male,Portland,2023-11-10,Free
CUST_03994,43,Female,Chicago,2023-09-24,Free
CUST_03995,42,Female,Houston,2024-05-10,Premium
CUST_03996,42,Female,Philadelphia,2023-10-23,Basic
CUST_03997,21,Male,Boston,2023-02-18,Premium
CUST_03998,56,Male,Chicago,2023-12-28,Premium
CUST_03999,46,Female,Phoenix,2024-04-11,Enterprise
CUST_04000,18,Male,Chicago,2023-06-14,Premium
CUST_04001,33,Female,Denver,2024-07-02,Enterprise
CUST_04002,35,Male,Phoenix,2023-07-06,Free
CUST_04003,27,Non-binary,Chicago,2023-06-07,Basic
CUST_04004,33,Female,Chicago,2023-09-01,Basic
CUST_04005,39,Male,Los Angeles,2023-02-12,Free
CUST_04006,55,Male,Philadelphia,2023-05-10,Basic
CUST_04007,24,Female,San Diego,2023-09-24,Free
CUST_04008,38,Male,Philadelphia,2023-07-08,Free
CUST_04009,47,Female,Houston,2023-02-05,Premium
CUST_04010,44,Male,Seattle,2023-11-21,Free
CUST_04011,59,Female,Philadelphia,2023-06-01,Basic
CUST_04012,39,Male,Philadelphia,2024-04-04,Premium
CUST_04013,41,Male,Dallas,2023-06-16,Basic
CUST_04014,26,Male,Dallas,2023-11-05,Basic
CUST_04015,26,Female,Los Angeles,2023-01-26,Premium
CUST_04016,43,Male,San Antonio,2024-05-26,Free
CUST_04017,29,Female,Boston,2023-05-29,Free
CUST_04018,50,Female,San Diego,2023-11-24,Premium
CUST_04019,44,Female,Chicago,2023-01-05,Basic
CUST_04020,38,Male,Denver,2024-06-03,Free
CUST_04021,43,Male,Philadelphia,2023-10-30,Free
CUST_04022,28,Female,San Diego,2023-10-24,Basic
CUST_04023,30,Male,Boston,2023-05-31,Premium
CUST_04024,55,Male,Boston,2024-03-28,Free
CUST_04025,57,Female,Philadelphia,2023-04-26,Premium
CUST_04026,31,Female,Denver,2024-05-05,Basic
CUST_04027,36,Female,Portland,2023-02-11,Premium
CUST_04028,55,Male,Chicago,2023-04-30,Free
CUST_04029,39,Female,Phoenix,2023-01-26,Basic
CUST_04030,31,Male,San Antonio,2023-08-14,Premium
CUST_04031,55,Female,San Diego,2024-01-01,Premium
CUST_04032,37,Female,Los Angeles,2023-12-01,Premium
CUST_04033,29,Male,New York,2023-07-19,Basic
CUST_04034,27,Male,Austin,2024-06-23,Premium
CUST_04035,27,Male,Houston,2023-10-12,Basic
CUST_04036,18,Male,Houston,2023-01-24,Free
CUST_04037,49,Male,Los Angeles,2024-04-01,Basic
CUST_04038,34,Male,Seattle,2023-03-31,Free
CUST_04039,32,Female,Dallas,2024-02-08,Free
CUST_04040,32,Female,Houston,2024-05-17,Basic
CUST_04041,18,Male,Philadelphia,2024-06-07,Enterprise
CUST_04042,55,Female,New York,2024-01-05,Basic
CUST_04043,40,Male,San Antonio,2023-06-01,Basic
CUST_04044,53,Female,Denver,2024-03-13,Premium
CUST_04045,33,Male,Philadelphia,2024-01-31,Premium
CUST_04046,37,Female,Philadelphia,2023-01-13,Basic
CUST_04047,35,Female,Phoenix,2023-12-20,Basic
CUST_04048,29,Female,Philadelphia,2023-11-12,Premium
CUST_04049,43,Female,San Diego,2023-03-31,Free
CUST_04050,39,Male,Houston,2024-03-30,Premium
CUST_04051,59,Male,Denver,2024-03-01,Free
CUST_04052,49,Male,Boston,2024-03-29,Free
CUST_04053,27,Male,Phoenix,2023-06-17,Premium
CUST_04054,29,Male,Boston,2024-03-10,Basic
CUST_04055,23,Male,Denver,2024-02-29,Premium
CUST_04056,38,Male,Chicago,2023-03-30,Basic
CUST_04057,43,Female,Chicago,2023-08-01,Free
CUST_04058,48,Female,Phoenix,2024-05-01,Basic
CUST_04059,45,Female,Nashville,2024-06-21,Premium
CUST_04060,47,Female,Philadelphia,2023-03-09,Free
CUST_04061,44,Female,Portland,2024-01-20,Enterprise
CUST_04062,40,Male,Los Angeles,2023-01-07,Basic
CUST_04063,28,Male,San Antonio,2023-10-07,Free
CUST_04064,36,Male,San Antonio,2023-06-29,Premium
CUST_04065,54,Female,Dallas,2024-04-18,Enterprise
CUST_04066,41,Female,Denver,2023-05-21,Basic
CUST_04067,38,Male,Houston,2023-07-10,Premium
CUST_04068,34,Female,Nashville,2024-01-26,Premium
CUST_04069,35,Male,Phoenix,2024-05-17,Basic
CUST_04070,20,Female,New York,2023-11-06,Free
CUST_04071,41,Non-binary,Nashville,2023-11-08,Basic
CUST_04072,52,Female,San Diego,2024-04-19,Enterprise
CUST_04073,44,Female,Houston,2023-01-28,Enterprise
CUST_04074,28,Female,Boston,2023-01-03,Premium
CUST_04075,31,Female,Chicago,2023-09-26,Basic
CUST_04076,26,Female,Phoenix,2024-04-28,Premium
CUST_04077,53,Male,Los Angeles,2023-10-22,Premium
CUST_04078,24,Non-binary,San Antonio,2023-07-03,Free
CUST_04079,29,Male,San Diego,2023-09-08,Basic
CUST_04080,35,Male,New York,2023-05-03,Basic
CUST_04081,32,Female,Boston,2023-10-11,Free
CUST_04082,46,Male,San Diego,2023-03-10,Basic
CUST_04083,40,Female,Austin,2024-01-06,Free
CUST_04084,52,Female,Austin,2024-05-07,Free
CUST_04085,21,Female,Austin,2024-03-22,Premium
CUST_04086,18,Female,Nashville,2023-09-22,Basic
CUST_04087,18,Female,Seattle,2024-05-02,Basic
CUST_04088,41,Female,Denver,2023-05-03,Basic
CUST_04089,31,Female,Philadelphia,2024-06-08,Basic
CUST_04090,64,Female,Denver,2023-01-18,Premium
CUST_04091,25,Female,Nashville,2023-09-23,Basic
CUST_04092,53,Female,Chicago,2023-03-01,Basic
CUST_04093,35,Female,Chicago,2023-11-24,Basic
CUST_04094,32,Female,San Diego,2023-05-19,Basic
CUST_04095,29,Male,Philadelphia,2023-06-17,Basic
CUST_04096,45,Male,New York,2023-10-07,Enterprise
CUST_04097,30,Female,Philadelphia,2024-03-05,Premium
CUST_04098,18,Female,Seattle,2023-12-31,Basic
CUST_04099,50,Female,New York,2023-10-24,Enterprise
CUST_04100,67,Male,Phoenix,2024-06-26,Premium
CUST_04101,18,Female,Seattle,2023-03-20,Free
CUST_04102,18,Male,Dallas,2023-07-18,Enterprise
CUST_04103,40,Female,Boston,2023-07-07,Enterprise
CUST_04104,45,Male,Boston,2023-04-07,Basic
CUST_04105,47,Female,Austin,2023-06-21,Basic
CUST_04106,32,Male,Dallas,2023-11-27,Premium
CUST_04107,43,Female,Nashville,2023-11-20,Basic
CUST_04108,33,Male,Nashville,2023-11-05,Premium
CUST_04109,29,Female,Phoenix,2024-01-07,Premium
CUST_04110,29,Male,Los Angeles,2024-07-01,Free
CUST_04111,52,Female,Austin,2023-12-27,Enterprise
CUST_04112,25,Male,Nashville,2023-05-28,Basic
CUST_04113,41,Male,New York,2023-05-21,Basic
CUST_04114,33,Female,Dallas,2023-10-16,Basic
CUST_04115,19,Female,Philadelphia,2024-05-11,Basic
CUST_04116,48,Male,San Antonio,2023-12-15,Free
CUST_04117,57,Male,Portland,2023-06-16,Basic
CUST_04118,35,Non-binary,Los Angeles,2023-08-12,Premium
CUST_04119,35,Female,Chicago,2024-05-30,Premium
CUST_04120,43,Female,Houston,2023-07-12,Basic
CUST_04121,42,Female,Boston,2024-06-22,Premium
CUST_04122,18,Female,Nashville,2024-06-28,Basic
CUST_04123,38,Male,Denver,2023-04-27,Premium
CUST_04124,23,Female,San Antonio,2024-04-16,Premium
CUST_04125,44,Female,Portland,2023-03-20,Premium
CUST_04126,43,Male,Los Angeles,2023-05-15,Enterprise
CUST_04127,46,Male,Portland,2023-01-18,Basic
CUST_04128,51,Male,San Diego,2023-12-23,Basic
CUST_04129,50,Male,Phoenix,2024-01-07,Premium
CUST_04130,28,Male,Chicago,2024-03-28,Free
CUST_04131,29,Male,Portland,2024-06-19,Basic
CUST_04132,59,Female,Boston,2023-12-17,Basic
CUST_04133,18,Female,Chicago,2023-11-08,Basic
CUST_04134,48,Male,New York,2023-05-02,Premium
CUST_04135,52,Male,Houston,2023-05-12,Basic
CUST_04136,50,Non-binary,Nashville,2023-05-26,Basic
CUST_04137,44,Non-binary,Denver,2023-08-21,Premium
CUST_04138,40,Female,Phoenix,2023-05-09,Free
CUST_04139,40,Female,Houston,2023-05-14,Premium
CUST_04140,38,Female,Los Angeles,2024-03-11,Premium
CUST_04141,46,Female,Denver,2023-04-25,Premium
CUST_04142,18,Female,Los Angeles,2023-01-20,Basic
CUST_04143,18,Female,Boston,2024-05-10,Enterprise
CUST_04144,44,Male,Boston,2024-03-17,Basic
CUST_04145,29,Female,New York,2023-07-21,Free
CUST_04146,29,Female,Los Angeles,2023-02-03,Premium
CUST_04147,18,Female,Boston,2024-06-09,Premium
CUST_04148,20,Female,Austin,2023-03-02,Premium
CUST_04149,54,Female,San Diego,2023-05-02,Basic
CUST_04150,51,Male,Portland,2023-09-17,Premium
CUST_04151,44,Male,New York,2023-03-09,Free
CUST_04152,41,Female,Phoenix,2023-01-11,Premium
CUST_04153,37,Female,Boston,2023-04-09,Premium
CUST_04154,40,Female,Boston,2023-05-07,Premium
CUST_04155,53,Male,Portland,2023-07-30,Basic
CUST_04156,46,Non-binary,Austin,2023-07-24,Free
CUST_04157,43,Male,Chicago,2023-12-26,Free
CUST_04158,27,Male,New York,2023-04-03,Free
CUST_04159,34,Female,Chicago,2023-10-12,Free
CUST_04160,49,Female,Austin,2023-12-23,Basic
CUST_04161,48,Female,Philadelphia,2023-06-14,Basic
CUST_04162,39,Male,Nashville,2024-05-27,Premium
CUST_04163,48,Male,Boston,2023-09-05,Basic
CUST_04164,39,Female,Dallas,2023-03-11,Premium
CUST_04165,45,Non-binary,Los Angeles,2023-01-15,Premium
CUST_04166,36,Male,Dallas,2023-08-11,Premium
CUST_04167,29,Male,Denver,2023-07-16,Basic
CUST_04168,28,Male,Phoenix,2023-06-25,Premium
CUST_04169,36,Male,Portland,2024-07-04,Basic
CUST_04170,31,Female,New York,2023-04-12,Enterprise
CUST_04171,31,Male,Portland,2023-08-08,Basic
CUST_04172,20,Female,Portland,2024-05-31,Premium
CUST_04173,53,Female,Nashville,2024-05-01,Free
CUST_04174,33,Female,Philadelphia,2023-07-09,Basic
CUST_04175,50,Female,San Diego,2023-04-20,Basic
CUST_04176,37,Male,Chicago,2023-12-30,Basic
CUST_04177,37,Male,San Antonio,2024-03-10,Basic
CUST_04178,44,Female,Houston,2024-06-10,Free
CUST_04179,67,Non-binary,Houston,2024-02-22,Basic
CUST_04180,36,Male,Los Angeles,2023-11-18,Premium
CUST_04181,40,Male,Los Angeles,2024-04-22,Free
CUST_04182,34,Male,Los Angeles,2024-06-16,Basic
CUST_04183,37,Male,Chicago,2024-05-22,Basic
CUST_04184,47,Female,Boston,2024-01-05,Premium
CUST_04185,46,Female,Denver,2023-10-23,Enterprise
CUST_04186,37,Female,Dallas,2023-02-11,Free
CUST_04187,45,Male,Los Angeles,2023-12-02,Enterprise
CUST_04188,39,Female,San Diego,2023-04-29,Basic
CUST_04189,41,Male,San Antonio,2023-10-18,Enterprise
CUST_04190,53,Male,San Diego,2023-11-16,Premium
CUST_04191,26,Female,Seattle,2024-03-30,Free
CUST_04192,23,Male,Houston,2024-02-22,Free
CUST_04193,20,Female,Phoenix,2024-03-14,Free
CUST_04194,51,Male,Houston,2023-03-13,Premium
CUST_04195,54,Male,Portland,2024-05-02,Free
CUST_04196,40,Male,Seattle,2024-01-12,Basic
CUST_04197,52,Female,Chicago,2023-01-14,Free
CUST_04198,27,Male,Seattle,2024-05-18,Free
CUST_04199,38,Female,Seattle,2023-04-18,Free
CUST_04200,29,Male,San Antonio,2024-03-24,Premium
CUST_04201,22,Male,Dallas,2023-03-29,Free
CUST_04202,34,Female,Los Angeles,2023-05-27,Premium
CUST_04203,47,Male,San Antonio,2024-02-15,Free
CUST_04204,26,Male,Denver,2023-04-15,Premium
CUST_04205,46,Male,Denver,2023-06-22,Premium
CUST_04206,44,Male,Los Angeles,2024-01-08,Free
CUST_04207,39,Female,Houston,2023-12-13,Basic
CUST_04208,26,Female,Houston,2024-02-18,Basic
CUST_04209,26,Male,Los Angeles,2023-08-27,Basic
CUST_04210,24,Male,Nashville,2024-03-10,Basic
CUST_04211,18,Male,Denver,2024-05-26,Free
CUST_04212,40,Female,Phoenix,2023-10-07,Free
CUST_04213,50,Female,Boston,2024-02-14,Basic
CUST_04214,26,Male,Philadelphia,2024-05-02,Basic
CUST_04215,32,Male,Seattle,2024-02-19,Basic
CUST_04216,57,Male,San Diego,2024-06-07,Premium
CUST_04217,40,Male,Phoenix,2023-05-31,Premium
CUST_04218,45,Male,Boston,2024-04-10,Premium
CUST_04219,33,Female,Los Angeles,2023-05-06,Free
CUST_04220,50,Male,Phoenix,2024-05-16,Premium
CUST_04221,18,Male,San Diego,2023-08-25,Free
CUST_04222,35,Non-binary,Seattle,2023-05-18,Basic
CUST_04223,18,Female,New York,2023-04-12,Basic
CUST_04224,31,Male,Denver,2023-02-24,Free
CUST_04225,52,Male,Nashville,2023-03-11,Free
CUST_04226,42,Female,San Diego,2023-01-28,Basic
CUST_04227,46,Male,Chicago,2024-01-27,Basic
CUST_04228,49,Male,Austin,2023-12-01,Free
CUST_04229,45,Male,Chicago,2023-11-07,Free
CUST_04230,45,Male,Austin,2023-04-09,Enterprise
CUST_04231,59,Male,Boston,2023-03-20,Free
CUST_04232,26,Male,Seattle,2024-06-16,Free
CUST_04233,30,Female,Boston,2024-05-19,Free
CUST_04234,45,Male,Boston,2024-04-22,Basic
CUST_04235,43,Male,Houston,2023-10-28,Basic
CUST_04236,32,Female,Seattle,2024-05-24,Free
CUST_04237,42,Female,San Diego,2024-05-31,Free
CUST_04238,41,Male,Phoenix,2023-12-18,Premium
CUST_04239,18,Female,Boston,2023-01-19,Enterprise
CUST_04240,31,Female,Boston,2023-02-02,Free
CUST_04241,56,Female,San Antonio,2023-05-02,Enterprise
CUST_04242,45,Male,San Antonio,2024-04-05,Premium
CUST_04243,22,Female,Philadelphia,2024-01-21,Free
CUST_04244,33,Female,San Diego,2024-04-15,Free
CUST_04245,27,Female,New York,2023-02-03,Basic
CUST_04246,44,Male,Chicago,2023-11-07,Free
CUST_04247,46,Female,Portland,2023-06-18,Basic
CUST_04248,24,Female,San Diego,2024-03-17,Enterprise
CUST_04249,64,Non-binary,Chicago,2023-11-16,Enterprise
CUST_04250,39,Female,Denver,2024-02-03,Basic
CUST_04251,33,Male,San Diego,2023-04-23,Basic
CUST_04252,34,Female,Austin,2024-05-17,Premium
CUST_04253,52,Female,Seattle,2024-04-26,Enterprise
CUST_04254,25,Female,San Diego,2023-06-10,Basic
CUST_04255,36,Male,Dallas,2023-02-27,Enterprise
CUST_04256,58,Female,San Antonio,2023-09-27,Premium
CUST_04257,22,Female,San Diego,2024-01-22,Premium
CUST_04258,43,Female,Austin,2023-12-28,Free
CUST_04259,70,Male,Boston,2023-10-19,Premium
CUST_04260,47,Non-binary,Philadelphia,2023-03-04,Free
CUST_04261,42,Male,New York,2023-02-16,Free
CUST_04262,40,Female,Chicago,2024-01-11,Basic
CUST_04263,30,Male,Philadelphia,2023-01-28,Enterprise
CUST_04264,44,Male,Boston,2023-12-16,Free
CUST_04265,38,Male,San Antonio,2023-04-10,Free
CUST_04266,48,Female,San Antonio,2023-12-20,Enterprise
CUST_04267,65,Female,Philadelphia,2024-02-26,Basic
CUST_04268,42,Female,Philadelphia,2023-02-27,Premium
CUST_04269,44,Male,Seattle,2023-09-08,Basic
CUST_04270,35,Female,Houston,2023-08-29,Premium
CUST_04271,43,Male,Seattle,2023-11-16,Free
CUST_04272,49,Male,Austin,2023-03-28,Basic
CUST_04273,29,Male,Portland,2023-03-09,Premium
CUST_04274,52,Female,Nashville,2023-11-09,Basic
CUST_04275,42,Male,Los Angeles,2023-12-12,Premium
CUST_04276,35,Female,Chicago,2023-01-21,Basic
CUST_04277,42,Male,Dallas,2023-11-30,Basic
CUST_04278,40,Male,New York,2024-04-16,Basic
CUST_04279,46,Male,Seattle,2024-03-08,Basic
CUST_04280,37,Female,Austin,2024-06-11,Premium
CUST_04281,29,Male,Portland,2024-03-07,Free
CUST_04282,18,Female,Phoenix,2023-01-21,Free
CUST_04283,18,Female,Denver,2024-04-25,Basic
CUST_04284,44,Male,Austin,2023-01-23,Premium
CUST_04285,38,Female,Philadelphia,2024-01-22,Free
CUST_04286,18,Male,Austin,2024-02-04,Basic
CUST_04287,55,Female,Philadelphia,2023-04-11,Free
CUST_04288,30,Male,Boston,2024-05-15,Premium
CUST_04289,32,Female,Los Angeles,2023-07-30,Premium
CUST_04290,69,Male,Philadelphia,2024-05-23,Free
CUST_04291,33,Female,Dallas,2023-12-14,Basic
CUST_04292,30,Male,Chicago,2023-11-03,Basic
CUST_04293,18,Female,Philadelphia,2024-03-22,Free
CUST_04294,33,Male,Houston,2024-05-23,Premium
CUST_04295,47,Female,Seattle,2023-03-19,Free
CUST_04296,35,Male,Nashville,2024-07-02,Basic
CUST_04297,33,Male,Houston,2023-10-22,Free
CUST_04298,46,Male,Phoenix,2023-02-18,Free
CUST_04299,28,Non-binary,Phoenix,2024-02-16,Free
CUST_04300,18,Female,Boston,2023-08-20,Enterprise
CUST_04301,31,Male,Austin,2023-04-05,Free
CUST_04302,59,Male,Denver,2023-04-08,Basic
CUST_04303,21,Male,Austin,2023-12-11,Free
CUST_04304,40,Non-binary,Phoenix,2023-03-10,Premium
CUST_04305,18,Non-binary,Austin,2024-06-27,Basic
CUST_04306,51,Female,San Diego,2024-03-13,Free
CUST_04307,46,Female,Houston,2023-12-22,Premium
CUST_04308,18,Female,Boston,2023-03-20,Premium
CUST_04309,19,Female,Seattle,2023-11-06,Basic
CUST_04310,30,Male,Dallas,2023-11-04,Premium
CUST_04311,38,Female,San Antonio,2023-11-17,Premium
CUST_04312,26,Female,Houston,2024-02-29,Basic
CUST_04313,21,Female,San Antonio,2023-09-15,Premium
CUST_04314,36,Female,Austin,2024-06-11,Basic
CUST_04315,37,Female,San Diego,2023-07-04,Free
CUST_04316,28,Male,Portland,2023-01-20,Free
CUST_04317,34,Male,Seattle,2024-06-12,Premium
CUST_04318,54,Male,Nashville,2023-07-11,Basic
CUST_04319,43,Female,Austin,2024-05-26,Basic
CUST_04320,30,Female,Houston,2024-04-23,Free
CUST_04321,23,Female,Phoenix,2024-06-29,Basic
CUST_04322,39,Male,Boston,2024-03-20,Premium
CUST_04323,56,Female,Portland,2023-03-03,Free
CUST_04324,34,Non-binary,Dallas,2023-07-25,Basic
CUST_04325,49,Male,Philadelphia,2024-04-18,Free
CUST_04326,60,Non-binary,Chicago,2023-09-04,Basic
CUST_04327,35,Female,Chicago,2023-11-04,Basic
CUST_04328,37,Female,Nashville,2024-03-21,Free
CUST_04329,19,Female,San Antonio,2023-11-23,Premium
CUST_04330,39,Male,Nashville,2023-03-07,Premium
CUST_04331,30,Male,Seattle,2023-07-28,Premium
CUST_04332,51,Male,Nashville,2024-02-27,Free
CUST_04333,38,Male,Phoenix,2023-10-21,Basic
CUST_04334,34,Male,Seattle,2023-06-14,Free
CUST_04335,43,Female,Phoenix,2023-08-30,Basic
CUST_04336,41,Male,San Antonio,2023-09-02,Premium
CUST_04337,24,Male,Los Angeles,2023-06-03,Basic
CUST_04338,25,Female,Houston,2023-01-29,Premium
CUST_04339,51,Female,Houston,2023-11-14,Basic
CUST_04340,57,Male,San Diego,2024-05-12,Free
CUST_04341,41,Female,Dallas,2024-03-22,Premium
CUST_04342,50,Male,San Antonio,2023-02-07,Basic
CUST_04343,42,Male,Houston,2023-06-13,Enterprise
CUST_04344,32,Female,Phoenix,2023-05-20,Enterprise
CUST_04345,38,Male,New York,2023-09-22,Basic
CUST_04346,33,Male,Boston,2023-10-12,Free
CUST_04347,36,Female,Seattle,2023-06-30,Free
CUST_04348,54,Male,Seattle,2023-02-13,Basic
CUST_04349,33,Male,Denver,2024-05-12,Basic
CUST_04350,37,Male,Boston,2023-01-21,Basic
CUST_04351,39,Male,New York,2023-03-27,Free
CUST_04352,36,Male,Philadelphia,2023-11-02,Free
CUST_04353,18,Female,Nashville,2023-03-07,Basic
CUST_04354,49,Male,Portland,2024-02-21,Free
CUST_04355,46,Female,Portland,2024-01-08,Basic
CUST_04356,18,Male,Seattle,2023-04-03,Basic
CUST_04357,61,Female,San Antonio,2023-05-24,Basic
CUST_04358,18,Female,Houston,2023-04-25,Basic
CUST_04359,41,Female,Austin,2024-05-27,Premium
CUST_04360,38,Non-binary,Portland,2023-05-04,Free
CUST_04361,39,Non-binary,Dallas,2024-06-21,Basic
CUST_04362,39,Female,Phoenix,2024-05-23,Basic
CUST_04363,34,Male,Portland,2023-04-03,Basic
CUST_04364,27,Female,Houston,2023-05-06,Basic
CUST_04365,40,Male,Boston,2023-11-17,Basic
CUST_04366,50,Male,Philadelphia,2024-02-04,Basic
CUST_04367,63,Male,Boston,2023-08-30,Free
CUST_04368,40,Male,Portland,2024-03-09,Basic
CUST_04369,29,Female,Houston,2023-05-28,Premium
CUST_04370,28,Female,Los Angeles,2023-06-29,Basic
CUST_04371,68,Male,Houston,2023-10-09,Premium
CUST_04372,36,Female,San Diego,2024-02-23,Basic
CUST_04373,34,Female,Phoenix,2023-02-27,Basic
CUST_04374,51,Female,San Diego,2024-06-30,Basic
CUST_04375,38,Male,Philadelphia,2023-04-26,Premium
CUST_04376,27,Female,Philadelphia,2024-03-09,Premium
CUST_04377,31,Female,San Diego,2023-09-10,Enterprise
CUST_04378,27,Female,Phoenix,2023-05-29,Basic
CUST_04379,38,Female,Philadelphia,2024-05-01,Premium
CUST_04380,36,Male,Denver,2024-01-12,Free
CUST_04381,21,Male,Nashville,2023-11-12,Basic
CUST_04382,48,Male,New York,2023-02-05,Premium
CUST_04383,40,Male,Nashville,2023-02-25,Enterprise
CUST_04384,46,Male,Denver,2023-09-03,Basic
CUST_04385,52,Female,Phoenix,2024-01-29,Free
CUST_04386,27,Male,Phoenix,2024-01-07,Free
CUST_04387,33,Female,Portland,2023-05-05,Free
CUST_04388,28,Female,Dallas,2023-08-31,Basic
CUST_04389,51,Male,Nashville,2024-03-29,Free
CUST_04390,30,Male,San Antonio,2023-01-09,Premium
CUST_04391,47,Female,Portland,2024-02-07,Basic
CUST_04392,34,Male,Portland,2023-09-19,Free
CUST_04393,36,Male,Phoenix,2023-04-03,Premium
CUST_04394,41,Female,Portland,2023-08-30,Free
CUST_04395,27,Male,Phoenix,2023-08-04,Premium
CUST_04396,24,Female,Nashville,2023-06-14,Enterprise
CUST_04397,23,Female,Portland,2024-03-25,Premium
CUST_04398,39,Female,Seattle,2023-11-21,Free
CUST_04399,48,Male,Portland,2024-02-21,Premium
CUST_04400,30,Female,Boston,2023-02-04,Premium
CUST_04401,25,Male,Phoenix,2023-03-24,Basic
CUST_04402,54,Male,Nashville,2024-05-18,Free
CUST_04403,18,Female,San Diego,2024-02-27,Enterprise
CUST_04404,56,Male,Portland,2023-12-07,Enterprise
CUST_04405,43,Male,Denver,2024-03-08,Basic
CUST_04406,21,Female,Portland,2023-04-13,Enterprise
CUST_04407,27,Female,Nashville,2023-06-14,Premium
CUST_04408,49,Female,Denver,2023-09-25,Premium
CUST_04409,44,Male,Dallas,2023-03-09,Free
CUST_04410,36,Female,Philadelphia,2024-03-06,Basic
CUST_04411,32,Male,Austin,2023-12-01,Premium
CUST_04412,54,Male,San Diego,2023-01-29,Enterprise
CUST_04413,56,Male,Boston,2023-02-23,Basic
CUST_04414,36,Male,Seattle,2023-07-08,Free
CUST_04415,28,Male,Seattle,2024-03-30,Premium
CUST_04416,58,Non-binary,Boston,2023-05-20,Free
CUST_04417,26,Male,New York,2024-02-15,Free
CUST_04418,33,Male,Houston,2023-11-09,Premium
CUST_04419,20,Male,Philadelphia,2023-03-26,Basic
CUST_04420,52,Female,Los Angeles,2023-06-11,Basic
CUST_04421,34,Female,Houston,2024-06-12,Free
CUST_04422,28,Male,Denver,2023-05-14,Premium
CUST_04423,20,Female,Nashville,2024-02-25,Free
CUST_04424,45,Female,Boston,2023-11-24,Free
CUST_04425,26,Female,San Diego,2024-05-04,Enterprise
CUST_04426,18,Female,Nashville,2023-05-17,Enterprise
CUST_04427,31,Female,Phoenix,2023-06-27,Premium
CUST_04428,61,Female,Seattle,2023-12-02,Premium
CUST_04429,36,Male,Boston,2023-10-16,Basic
CUST_04430,58,Male,Houston,2023-03-28,Free
CUST_04431,61,Female,San Antonio,2024-01-12,Basic
CUST_04432,34,Female,Chicago,2024-02-07,Basic
CUST_04433,38,Male,Portland,2024-01-22,Premium
CUST_04434,38,Male,Nashville,2023-08-18,Free
CUST_04435,29,Female,New York,2023-01-24,Premium
CUST_04436,30,Female,Portland,2023-08-23,Basic
CUST_04437,59,Female,Portland,2023-04-02,Free
CUST_04438,24,Female,San Diego,2023-07-23,Free
