customer_id,age,gender,city,subscription_tier,tenure_days,total_transactions,total_spend,avg_transaction_amount,max_transaction_amount,unique_categories,days_since_last_purchase,total_tickets,resolved_tickets,avg_resolution_days,ticket_resolution_rate,total_reviews,avg_rating,min_rating,churned
CUST_04294,33,Male,Houston,Premium,223,16,893.74,55.85875,164.25,9,10,2.0,2.0,1.5,1.0,1.0,5.0,5.0,0
CUST_04295,47,Female,Seattle,Free,654,10,788.62,78.862,278.65,7,40,2.0,2.0,4.5,1.0,2.0,1.5,1.0,1
CUST_04296,35,Male,Nashville,Basic,183,16,1093.75,68.359375,150.31,9,39,3.0,3.0,5.7,1.0,0.0,0.0,0.0,0
CUST_04297,33,Male,Houston,Free,437,8,632.61,79.07625,184.14,4,44,3.0,3.0,3.3,1.0,4.0,3.25,2.0,0
CUST_04298,46,Male,Phoenix,Free,683,17,1266.03,74.47235294117647,288.3,8,52,3.0,1.0,2.0,0.333,4.0,2.5,1.0,1
CUST_04299,28,Non-binary,Phoenix,Free,320,7,572.98,81.85428571428572,185.84,5,127,4.0,2.0,4.0,0.5,3.0,1.67,1.0,1
CUST_04300,18,Female,Boston,Enterprise,500,19,1283.9099999999999,67.57421052631578,298.5,7,3,2.0,2.0,7.0,1.0,1.0,5.0,5.0,0
CUST_04301,31,Male,Austin,Free,637,12,772.94,64.41166666666668,233.03,6,22,2.0,1.0,4.0,0.5,0.0,0.0,0.0,0
CUST_04302,59,Male,Denver,Basic,634,15,949.63,63.30866666666667,187.74,8,35,2.0,1.0,4.0,0.5,5.0,2.8,1.0,0
CUST_04303,21,Male,Austin,Free,387,9,399.20000000000005,44.35555555555556,100.0,7,15,2.0,2.0,2.5,1.0,2.0,1.5,1.0,0
CUST_04304,40,Non-binary,Phoenix,Premium,663,17,878.3199999999999,51.665882352941175,161.7,9,10,1.0,1.0,5.0,1.0,5.0,3.8,2.0,0
CUST_04305,18,Non-binary,Austin,Basic,188,16,983.12,61.445,167.08,8,17,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0
CUST_04306,51,Female,San Diego,Free,294,11,770.4399999999999,70.03999999999999,160.6,5,16,5.0,3.0,4.3,0.6,4.0,2.5,1.0,0
CUST_04307,46,Female,Houston,Premium,376,17,866.28,50.957647058823525,199.48,9,5,1.0,1.0,6.0,1.0,3.0,4.0,2.0,0
CUST_04308,18,Female,Boston,Premium,653,20,1355.98,67.799,323.0,10,5,1.0,1.0,2.0,1.0,5.0,3.2,1.0,0
CUST_04309,19,Female,Seattle,Basic,422,10,530.41,53.041,112.09,6,12,3.0,3.0,4.3,1.0,5.0,4.2,3.0,0
CUST_04310,30,Male,Dallas,Premium,424,23,1558.41,67.75695652173913,174.82,8,2,0.0,0.0,0.0,0.0,2.0,3.5,2.0,0
CUST_04311,38,Female,San Antonio,Premium,411,14,1045.03,74.645,229.48,7,16,2.0,2.0,4.5,1.0,5.0,4.0,3.0,0
CUST_04312,26,Female,Houston,Basic,307,14,907.5,64.82142857142857,165.81,9,51,2.0,1.0,4.0,0.5,1.0,3.0,3.0,1
CUST_04313,21,Female,San Antonio,Premium,474,12,469.5,39.125,74.47,7,17,2.0,2.0,5.5,1.0,5.0,3.4,1.0,0
CUST_04314,36,Female,Austin,Basic,204,18,1141.29,63.405,174.06,8,15,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0
CUST_04315,37,Female,San Diego,Free,547,12,843.54,70.295,160.2,7,19,4.0,1.0,1.0,0.25,3.0,2.67,1.0,0
CUST_04316,28,Male,Portland,Free,712,12,960.81,80.0675,180.97,5,73,4.0,4.0,2.5,1.0,5.0,2.2,1.0,1
CUST_04317,34,Male,Seattle,Premium,203,17,1390.559799999999,81.7976352941176,350.9397999999992,9,13,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1
CUST_04318,54,Male,Nashville,Basic,540,12,765.8199999999999,63.81833333333333,163.42,6,9,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0
CUST_04319,43,Female,Austin,Basic,220,15,1002.64,66.84266666666666,217.38,8,23,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1
CUST_04320,30,Female,Houston,Free,253,13,559.43,43.03307692307692,113.4,8,5,3.0,3.0,3.3,1.0,5.0,2.4,1.0,1
CUST_04321,23,Female,Phoenix,Basic,186,19,1132.01,59.57947368421053,167.5,9,6,2.0,2.0,2.5,1.0,5.0,3.2,1.0,0
CUST_04322,39,Male,Boston,Premium,287,9,837.6197999999991,93.06886666666657,350.9397999999992,7,15,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0
CUST_04323,56,Female,Portland,Free,670,8,458.34,57.2925,154.46,4,30,3.0,2.0,4.5,0.667,1.0,1.0,1.0,0
CUST_04324,34,Non-binary,Dallas,Basic,526,17,1365.81,80.34176470588235,289.07,10,7,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1
CUST_04325,49,Male,Philadelphia,Free,258,3,216.37,72.12333333333333,102.83,2,36,4.0,3.0,4.7,0.75,3.0,3.0,2.0,1
CUST_04326,60,Non-binary,Chicago,Basic,485,13,706.5699999999999,54.35153846153845,223.57,8,21,5.0,4.0,4.0,0.8,4.0,3.75,3.0,0
CUST_04327,35,Female,Chicago,Basic,424,12,652.9300000000001,54.410833333333336,150.59,7,57,1.0,1.0,3.0,1.0,4.0,3.0,1.0,0
CUST_04328,37,Female,Nashville,Free,286,12,1060.02,88.335,289.37,7,25,3.0,2.0,4.0,0.667,1.0,2.0,2.0,0
CUST_04329,19,Female,San Antonio,Premium,405,15,606.72,40.448,101.9,7,71,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
CUST_04330,39,Male,Nashville,Premium,666,11,680.08,61.82545454545455,104.87,7,19,1.0,1.0,6.0,1.0,5.0,3.0,1.0,0
CUST_04331,30,Male,Seattle,Premium,523,19,1448.51,76.23736842105264,234.74,9,37,0.0,0.0,0.0,0.0,5.0,4.6,4.0,1
CUST_04332,51,Male,Nashville,Free,309,10,653.54,65.354,249.31,8,25,4.0,3.0,3.7,0.75,4.0,2.5,1.0,1
CUST_04333,38,Male,Phoenix,Basic,438,15,829.24,55.282666666666664,140.27,9,32,4.0,4.0,5.8,1.0,5.0,4.2,3.0,0
CUST_04334,34,Male,Seattle,Free,567,12,812.09,67.67416666666666,152.16,8,37,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0
CUST_04335,43,Female,Phoenix,Basic,490,21,1418.77,67.5604761904762,236.92,10,1,1.0,0.0,0.0,0.0,5.0,4.2,4.0,0
CUST_04336,41,Male,San Antonio,Premium,487,19,1466.21,77.16894736842106,331.75,7,63,0.0,0.0,0.0,0.0,4.0,4.25,4.0,0
CUST_04337,24,Male,Los Angeles,Basic,578,17,733.21,43.13,153.59,8,3,0.0,0.0,0.0,0.0,4.0,3.5,2.0,0
CUST_04338,25,Female,Houston,Premium,703,17,1010.85,59.46176470588235,177.23,10,14,1.0,1.0,7.0,1.0,4.0,2.75,1.0,1
CUST_04339,51,Female,Houston,Basic,414,18,1105.39,61.41055555555556,226.25,10,4,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0
CUST_04340,57,Male,San Diego,Free,234,11,571.01,51.91,178.02,5,2,5.0,3.0,5.0,0.6,5.0,2.2,1.0,0
CUST_04341,41,Female,Dallas,Premium,285,15,822.93,54.861999999999995,209.15,8,28,2.0,2.0,3.0,1.0,4.0,3.5,2.0,0
CUST_04342,50,Male,San Antonio,Basic,694,14,552.54,39.46714285714285,103.56,8,15,2.0,1.0,5.0,0.5,0.0,0.0,0.0,0
CUST_04343,42,Male,Houston,Enterprise,568,17,796.0699999999999,46.82764705882352,96.55,8,39,0.0,0.0,0.0,0.0,4.0,4.25,2.0,0
CUST_04344,32,Female,Phoenix,Enterprise,592,13,736.4,56.646153846153844,178.24,9,31,1.0,1.0,3.0,1.0,5.0,4.0,2.0,0
CUST_04345,38,Male,New York,Basic,467,15,748.84,49.92266666666667,113.46,9,12,4.0,3.0,4.0,0.75,3.0,3.67,2.0,1
CUST_04346,33,Male,Boston,Free,447,10,489.24,48.924,114.29,6,53,3.0,2.0,1.5,0.667,1.0,2.0,2.0,1
CUST_04347,36,Female,Seattle,Free,551,11,574.29,52.208181818181814,102.88,7,13,3.0,3.0,1.7,1.0,2.0,1.0,1.0,0
CUST_04348,54,Male,Seattle,Basic,688,8,720.75,90.09375,269.48,6,75,1.0,1.0,6.0,1.0,2.0,3.5,3.0,0
CUST_04349,33,Male,Denver,Basic,234,11,603.17,54.83363636363636,140.97,6,8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0
CUST_04350,37,Male,Boston,Basic,711,12,685.7,57.14166666666667,161.72,8,36,2.0,2.0,4.0,1.0,3.0,4.33,4.0,0
CUST_04351,39,Male,New York,Free,646,4,162.17000000000002,40.542500000000004,57.23,4,27,3.0,2.0,4.5,0.667,4.0,2.0,1.0,1
CUST_04352,36,Male,Philadelphia,Free,426,10,514.55,51.455,90.01,6,6,2.0,2.0,2.0,1.0,3.0,2.67,2.0,0
CUST_04353,18,Female,Nashville,Basic,666,9,673.56,74.83999999999999,250.85,6,15,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1
CUST_04354,49,Male,Portland,Free,315,7,599.81,85.68714285714285,264.37,6,10,5.0,4.0,2.8,0.8,0.0,0.0,0.0,0
CUST_04355,46,Female,Portland,Basic,359,22,1296.8397999999993,58.9472636363636,350.9397999999992,10,3,2.0,2.0,6.5,1.0,4.0,4.0,3.0,0
CUST_04356,18,Male,Seattle,Basic,639,15,953.0097999999991,63.53398666666661,350.9397999999992,8,81,2.0,2.0,6.5,1.0,5.0,3.4,3.0,0
CUST_04357,61,Female,San Antonio,Basic,588,12,409.23,34.1025,53.85,7,38,2.0,2.0,2.5,1.0,1.0,2.0,2.0,0
CUST_04358,18,Female,Houston,Basic,617,14,736.9,52.635714285714286,97.03,6,31,3.0,3.0,3.3,1.0,2.0,2.5,2.0,0
CUST_04359,41,Female,Austin,Premium,219,15,990.74,66.04933333333334,207.09,8,24,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0
CUST_04360,38,Non-binary,Portland,Free,608,6,347.94,57.99,170.89,5,21,2.0,2.0,4.5,1.0,4.0,2.25,2.0,0
CUST_04361,39,Non-binary,Dallas,Basic,194,14,1098.67,78.47642857142857,185.46,7,5,1.0,1.0,3.0,1.0,5.0,3.4,2.0,0
CUST_04362,39,Female,Phoenix,Basic,223,14,811.47,57.96214285714286,141.38,7,5,1.0,1.0,6.0,1.0,3.0,4.0,4.0,0
CUST_04363,34,Male,Portland,Basic,639,14,816.66,58.332857142857144,252.65,8,145,3.0,2.0,6.0,0.667,1.0,3.0,3.0,0
CUST_04364,27,Female,Houston,Basic,606,20,1111.58,55.57899999999999,183.58,9,10,2.0,2.0,1.5,1.0,3.0,2.33,2.0,0
CUST_04365,40,Male,Boston,Basic,411,8,335.64,41.955,65.82,7,22,1.0,1.0,1.0,1.0,3.0,2.67,2.0,0
CUST_04366,50,Male,Philadelphia,Basic,332,13,600.25,46.17307692307692,84.53,9,58,3.0,2.0,7.0,0.667,5.0,4.0,3.0,0
CUST_04367,63,Male,Boston,Free,490,3,128.03,42.67666666666667,65.64,3,190,3.0,2.0,6.0,0.667,2.0,2.0,2.0,1
CUST_04368,40,Male,Portland,Basic,298,13,837.91,64.45461538461538,338.68,7,10,0.0,0.0,0.0,0.0,3.0,2.67,2.0,1
CUST_04369,29,Female,Houston,Premium,584,16,968.14,60.50875,153.21,8,27,1.0,1.0,6.0,1.0,5.0,4.8,4.0,0
CUST_04370,28,Female,Los Angeles,Basic,552,10,765.3299999999999,76.53299999999999,173.26,7,12,1.0,1.0,6.0,1.0,3.0,3.0,1.0,0
CUST_04371,68,Male,Houston,Premium,450,16,925.8,57.8625,190.35,8,12,2.0,2.0,4.0,1.0,5.0,4.2,2.0,0
CUST_04372,36,Female,San Diego,Basic,313,15,1199.9099999999999,79.99399999999999,210.32,9,27,2.0,2.0,2.5,1.0,3.0,3.33,3.0,0
CUST_04373,34,Female,Phoenix,Basic,674,14,774.67,55.333571428571425,109.48,8,31,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1
CUST_04374,51,Female,San Diego,Basic,185,15,952.02,63.467999999999996,148.43,7,19,2.0,2.0,1.5,1.0,2.0,3.5,3.0,0
CUST_04375,38,Male,Philadelphia,Premium,616,13,618.13,47.54846153846154,127.79,7,6,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0
CUST_04376,27,Female,Philadelphia,Premium,298,23,2314.2997999999993,100.62173043478258,350.9397999999992,9,42,1.0,1.0,7.0,1.0,3.0,3.67,1.0,0
CUST_04377,31,Female,San Diego,Enterprise,479,23,1296.92,56.38782608695652,263.25,9,26,0.0,0.0,0.0,0.0,4.0,4.25,3.0,0
CUST_04378,27,Female,Phoenix,Basic,583,17,1049.1399999999999,61.71411764705881,166.89,9,1,3.0,3.0,6.0,1.0,4.0,4.5,4.0,0
CUST_04379,38,Female,Philadelphia,Premium,245,12,709.99,59.16583333333333,151.13,7,30,0.0,0.0,0.0,0.0,3.0,3.67,3.0,0
CUST_04380,36,Male,Denver,Free,355,6,393.2,65.53333333333333,170.12,5,126,4.0,2.0,4.5,0.5,4.0,3.75,3.0,1
CUST_04381,21,Male,Nashville,Basic,416,15,708.61,47.24066666666667,260.49,8,11,2.0,1.0,7.0,0.5,0.0,0.0,0.0,0
CUST_04382,48,Male,New York,Premium,696,16,659.73,41.233125,133.24,5,31,1.0,1.0,3.0,1.0,1.0,5.0,5.0,0
CUST_04383,40,Male,Nashville,Enterprise,676,17,953.67,56.09823529411764,133.92,8,56,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0
CUST_04384,46,Male,Denver,Basic,486,12,1318.1797999999992,109.8483166666666,350.9397999999992,7,27,0.0,0.0,0.0,0.0,5.0,3.6,3.0,0
CUST_04385,52,Female,Phoenix,Free,338,8,361.32,45.165,112.75,7,96,3.0,3.0,4.3,1.0,1.0,2.0,2.0,1
CUST_04386,27,Male,Phoenix,Free,360,8,525.17,65.64625,181.23,5,16,3.0,2.0,6.0,0.667,4.0,3.0,1.0,1
CUST_04387,33,Female,Portland,Free,607,10,585.79,58.57899999999999,80.64,7,42,3.0,3.0,3.7,1.0,5.0,1.6,1.0,0
CUST_04388,28,Female,Dallas,Basic,489,11,444.27,40.38818181818181,107.53,8,47,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0
CUST_04389,51,Male,Nashville,Free,278,8,495.65,61.95625,140.44,6,8,5.0,3.0,5.7,0.6,2.0,3.5,3.0,0
CUST_04390,30,Male,San Antonio,Premium,723,13,881.9499999999999,67.84230769230768,131.89,8,102,0.0,0.0,0.0,0.0,4.0,4.75,4.0,0
CUST_04391,47,Female,Portland,Basic,329,15,1059.3897999999992,70.62598666666662,350.9397999999992,7,54,1.0,1.0,6.0,1.0,5.0,4.2,3.0,0
CUST_04392,34,Male,Portland,Free,470,10,591.12,59.112,143.68,6,133,3.0,3.0,2.0,1.0,5.0,2.4,1.0,0
CUST_04393,36,Male,Phoenix,Premium,639,16,874.44,54.6525,146.55,7,1,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0
CUST_04394,41,Female,Portland,Free,490,12,515.76,42.98,96.59,8,107,4.0,3.0,4.3,0.75,5.0,2.2,2.0,1
CUST_04395,27,Male,Phoenix,Premium,516,9,577.9,64.21111111111111,131.26,5,24,1.0,1.0,2.0,1.0,5.0,4.0,2.0,1
CUST_04396,24,Female,Nashville,Enterprise,567,17,767.86,45.16823529411765,101.44,7,87,1.0,1.0,1.0,1.0,2.0,5.0,5.0,0
CUST_04397,23,Female,Portland,Premium,282,19,1347.62,70.92736842105262,242.25,8,1,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0
CUST_04398,39,Female,Seattle,Free,407,13,608.05,46.77307692307692,77.48,8,20,4.0,2.0,3.0,0.5,5.0,2.8,2.0,1
CUST_04399,48,Male,Portland,Premium,315,17,1104.87,64.99235294117646,148.52,8,20,1.0,1.0,7.0,1.0,3.0,3.67,3.0,0
CUST_04400,30,Female,Boston,Premium,697,14,1167.79,83.41357142857143,273.39,7,97,2.0,2.0,3.5,1.0,0.0,0.0,0.0,0
CUST_04401,25,Male,Phoenix,Basic,649,18,1293.77,71.87611111111111,164.39,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST_04402,54,Male,Nashville,Free,228,18,1274.45,70.80277777777778,317.92,10,14,2.0,2.0,1.0,1.0,4.0,3.75,2.0,0
CUST_04403,18,Female,San Diego,Enterprise,309,20,2070.719799999999,103.53598999999994,350.9397999999992,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_04404,56,Male,Portland,Enterprise,391,15,1084.15,72.27666666666667,155.08,7,14,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1
CUST_04405,43,Male,Denver,Basic,299,19,1338.98,70.47263157894737,261.45,10,11,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1
CUST_04406,21,Female,Portland,Enterprise,629,17,1050.4697999999992,61.792341176470536,350.9397999999992,7,12,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0
CUST_04407,27,Female,Nashville,Premium,567,15,794.6,52.973333333333336,156.51,8,1,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0
CUST_04408,49,Female,Denver,Premium,464,21,1033.66,49.22190476190477,105.78,9,40,0.0,0.0,0.0,0.0,3.0,3.33,2.0,0
CUST_04409,44,Male,Dallas,Free,664,14,694.25,49.589285714285715,177.7,8,94,2.0,1.0,5.0,0.5,0.0,0.0,0.0,0
CUST_04410,36,Female,Philadelphia,Basic,301,17,1109.41,65.25941176470589,181.63,7,25,4.0,4.0,3.8,1.0,2.0,3.5,3.0,0
CUST_04411,32,Male,Austin,Premium,397,13,869.27,66.86692307692307,166.63,7,9,1.0,1.0,5.0,1.0,2.0,5.0,5.0,1
CUST_04412,54,Male,San Diego,Enterprise,703,13,1122.8600000000001,86.37384615384616,295.85,8,10,1.0,1.0,3.0,1.0,5.0,4.4,4.0,0
CUST_04413,56,Male,Boston,Basic,678,13,827.2297999999992,63.633061538461476,350.9397999999992,8,51,2.0,1.0,1.0,0.5,4.0,3.25,1.0,0
CUST_04414,36,Male,Seattle,Free,543,7,274.98,39.28285714285715,69.02,6,49,3.0,2.0,4.0,0.667,0.0,0.0,0.0,0
CUST_04415,28,Male,Seattle,Premium,277,18,1763.9497999999992,97.99721111111107,350.9397999999992,9,6,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0
CUST_04416,58,Non-binary,Boston,Free,592,11,675.85,61.440909090909095,257.38,8,17,3.0,2.0,5.5,0.667,5.0,2.0,1.0,0
CUST_04417,26,Male,New York,Free,321,12,902.16,75.17999999999999,243.54,8,11,4.0,4.0,4.2,1.0,5.0,2.6,2.0,1
CUST_04418,33,Male,Houston,Premium,419,18,1253.96,69.66444444444444,229.52,9,15,1.0,1.0,1.0,1.0,5.0,4.2,3.0,0
CUST_04419,20,Male,Philadelphia,Basic,647,17,1363.31,80.19470588235293,262.47,9,12,2.0,2.0,2.5,1.0,0.0,0.0,0.0,0
CUST_04420,52,Female,Los Angeles,Basic,570,14,1179.32,84.23714285714286,179.03,8,124,3.0,3.0,5.3,1.0,3.0,3.67,3.0,1
CUST_04421,34,Female,Houston,Free,203,13,655.16,50.39692307692307,116.01,8,17,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1
CUST_04422,28,Male,Denver,Premium,598,13,692.85,53.29615384615385,164.17,8,58,2.0,2.0,3.0,1.0,5.0,4.0,3.0,0
CUST_04423,20,Female,Nashville,Free,311,8,450.53999999999996,56.317499999999995,154.12,5,26,6.0,2.0,4.0,0.333,4.0,1.0,1.0,1
CUST_04424,45,Female,Boston,Free,404,6,703.3897999999992,117.2316333333332,350.9397999999992,6,2,3.0,3.0,4.7,1.0,4.0,1.0,1.0,0
CUST_04425,26,Female,San Diego,Enterprise,242,20,1345.47,67.2735,201.74,8,37,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0
CUST_04426,18,Female,Nashville,Enterprise,595,13,927.73,71.36384615384615,203.45,9,25,1.0,1.0,6.0,1.0,2.0,4.5,4.0,0
CUST_04427,31,Female,Phoenix,Premium,554,23,1657.41,72.0613043478261,289.12,9,7,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0
CUST_04428,61,Female,Seattle,Premium,396,15,1266.22,84.41466666666666,266.85,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_04429,36,Male,Boston,Basic,443,12,613.91,51.159166666666664,156.77,7,6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
CUST_04430,58,Male,Houston,Free,645,12,754.56,62.879999999999995,248.37,8,79,3.0,2.0,3.5,0.667,2.0,1.5,1.0,0
CUST_04431,61,Female,San Antonio,Basic,355,12,549.56,45.79666666666666,133.01,7,27,4.0,4.0,5.5,1.0,2.0,2.0,1.0,0
CUST_04432,34,Female,Chicago,Basic,329,14,654.34,46.73857142857143,122.96,7,42,1.0,1.0,5.0,1.0,5.0,4.0,2.0,0
CUST_04433,38,Male,Portland,Premium,345,12,644.5699999999999,53.714166666666664,121.48,8,13,2.0,2.0,5.5,1.0,2.0,3.5,3.0,1
CUST_04434,38,Male,Nashville,Free,502,9,515.45,57.272222222222226,140.58,5,183,2.0,2.0,2.5,1.0,1.0,1.0,1.0,0
CUST_04435,29,Female,New York,Premium,708,15,555.33,37.022000000000006,79.1,8,164,3.0,3.0,3.7,1.0,5.0,3.6,2.0,0
CUST_04436,30,Female,Portland,Basic,497,12,593.79,49.482499999999995,100.74,6,28,3.0,2.0,6.5,0.667,2.0,2.5,1.0,0
CUST_04437,59,Female,Portland,Free,640,12,524.37,43.6975,143.09,7,189,4.0,4.0,3.2,1.0,0.0,0.0,0.0,0
CUST_04438,24,Female,San Diego,Free,528,10,393.4,39.339999999999996,88.23,5,38,5.0,2.0,3.5,0.4,3.0,2.0,2.0,0
CUST_04439,31,Female,Phoenix,Premium,559,12,494.88,41.24,92.01,7,18,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1
CUST_04440,60,Female,New York,Basic,321,15,1068.789799999999,71.25265333333327,350.9397999999992,8,8,3.0,3.0,3.3,1.0,0.0,0.0,0.0,0
CUST_04441,32,Male,Austin,Basic,292,19,1087.39,57.231052631578955,155.9,10,7,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0
CUST_04442,40,Non-binary,Austin,Basic,465,14,939.1,67.07857142857144,225.97,7,19,0.0,0.0,0.0,0.0,2.0,2.5,2.0,0
CUST_04443,23,Female,Chicago,Free,640,10,645.72,64.572,229.7,5,94,3.0,3.0,4.7,1.0,2.0,2.0,1.0,0
CUST_04444,49,Male,Philadelphia,Free,557,15,858.21,57.214000000000006,163.36,9,53,4.0,4.0,6.0,1.0,1.0,1.0,1.0,0
CUST_04445,31,Male,Austin,Free,611,8,415.99,51.99875,121.46,5,93,3.0,3.0,5.3,1.0,4.0,3.25,1.0,0
CUST_04446,29,Female,New York,Basic,193,16,950.89,59.430625,165.95,9,13,1.0,1.0,2.0,1.0,2.0,3.5,3.0,0
CUST_04447,32,Female,San Antonio,Premium,267,16,854.0,53.375,153.12,8,21,3.0,2.0,5.0,0.667,5.0,3.6,2.0,0
CUST_04448,51,Female,Nashville,Free,225,11,612.22,55.656363636363636,170.21,6,6,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0
CUST_04449,50,Male,Los Angeles,Free,502,14,555.84,39.70285714285715,127.62,7,53,4.0,3.0,4.3,0.75,1.0,1.0,1.0,0
CUST_04450,45,Male,Denver,Free,523,10,827.35,82.735,250.75,8,134,2.0,2.0,4.5,1.0,0.0,0.0,0.0,0
CUST_04451,64,Male,Houston,Basic,459,23,1679.22,73.00956521739131,264.5,9,17,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1
CUST_04452,44,Female,Phoenix,Premium,225,13,689.85,53.065384615384616,125.37,8,1,1.0,1.0,4.0,1.0,4.0,4.5,4.0,0
CUST_04453,21,Male,San Antonio,Premium,598,18,889.41,49.41166666666666,182.56,9,39,0.0,0.0,0.0,0.0,3.0,4.67,4.0,0
CUST_04454,52,Non-binary,San Antonio,Free,520,13,955.08,73.46769230769232,216.08,8,28,5.0,2.0,4.0,0.4,0.0,0.0,0.0,1
CUST_04455,26,Female,Austin,Free,511,8,548.15,68.51875,136.93,7,32,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0
CUST_04456,26,Female,Nashville,Premium,442,17,1416.3,83.31176470588235,198.82,9,41,1.0,1.0,7.0,1.0,2.0,4.5,4.0,0
CUST_04457,18,Male,Denver,Free,538,12,405.36,33.78,74.47,7,48,6.0,4.0,5.2,0.667,1.0,2.0,2.0,0
CUST_04458,39,Female,San Antonio,Premium,547,20,1751.2,87.56,272.99,9,19,1.0,1.0,7.0,1.0,1.0,5.0,5.0,0
CUST_04459,52,Female,San Antonio,Free,582,12,1160.589799999999,96.71581666666658,350.9397999999992,6,46,2.0,1.0,3.0,0.5,0.0,0.0,0.0,0
CUST_04460,36,Female,New York,Free,434,12,705.76,58.81333333333333,127.34,7,28,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0
CUST_04461,33,Female,Phoenix,Premium,490,15,985.73,65.71533333333333,247.11,8,24,1.0,1.0,5.0,1.0,4.0,4.5,4.0,1
CUST_04462,22,Male,Austin,Free,270,9,338.97,37.663333333333334,128.59,5,10,3.0,2.0,6.5,0.667,5.0,1.8,1.0,1
CUST_04463,29,Female,Portland,Basic,477,10,459.4,45.94,76.78,6,104,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0
CUST_04464,33,Female,Philadelphia,Enterprise,262,17,1387.039799999999,81.59057647058819,350.9397999999992,9,5,0.0,0.0,0.0,0.0,3.0,4.33,4.0,0
CUST_04465,44,Female,Los Angeles,Premium,721,15,839.8,55.986666666666665,141.08,8,122,1.0,1.0,6.0,1.0,2.0,3.5,2.0,1
CUST_04466,26,Male,San Diego,Free,595,8,455.83,56.97875,94.14,4,19,2.0,1.0,1.0,0.5,1.0,2.0,2.0,1
CUST_04467,41,Female,Nashville,Basic,400,11,418.15,38.01363636363636,76.77,8,7,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0
CUST_04468,44,Male,Denver,Free,324,11,456.49,41.49909090909091,84.47,7,17,3.0,3.0,4.0,1.0,4.0,3.0,1.0,1
CUST_04469,31,Male,Seattle,Premium,514,17,1248.7,73.45294117647059,229.21,9,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_04470,20,Female,Denver,Free,339,5,325.52,65.104,206.67,5,48,3.0,2.0,4.0,0.667,1.0,3.0,3.0,1
CUST_04471,32,Female,Denver,Basic,298,6,255.39000000000001,42.565000000000005,73.4,3,28,4.0,3.0,3.7,0.75,3.0,4.67,4.0,0
CUST_04472,31,Male,Denver,Basic,469,13,595.66,45.82,98.92,9,119,0.0,0.0,0.0,0.0,3.0,2.67,1.0,0
CUST_04473,41,Female,Los Angeles,Premium,634,14,1071.44,76.53142857142858,306.79,8,2,0.0,0.0,0.0,0.0,5.0,4.0,2.0,1
CUST_04474,47,Male,Dallas,Free,671,10,382.33,38.233,123.26,6,94,4.0,4.0,4.8,1.0,5.0,2.6,1.0,0
CUST_04475,18,Male,New York,Basic,391,14,740.15,52.86785714285714,139.54,9,10,2.0,2.0,4.0,1.0,1.0,4.0,4.0,0
CUST_04476,52,Female,Portland,Enterprise,491,18,1558.83,86.60166666666666,294.91,8,5,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0
CUST_04477,29,Male,San Diego,Basic,369,12,762.66,63.555,152.38,7,16,2.0,2.0,5.0,1.0,4.0,3.0,2.0,0
