ticket_id,customer_id,ticket_date,issue_type,status,resolution_days
TKT_0007791,CUST_04261,2023-03-21,Product Quality,Resolved,7.0
TKT_0007792,CUST_04262,2024-09-22,General Inquiry,Resolved,1.0
TKT_0007793,CUST_04263,2023-11-22,Shipping Delay,Resolved,7.0
TKT_0007794,CUST_04263,2024-12-18,Technical Problem,Resolved,7.0
TKT_0007795,CUST_04264,2024-04-15,Technical Problem,Resolved,7.0
TKT_0007796,CUST_04264,2024-10-02,Technical Problem,Open,
TKT_0007797,CUST_04264,2024-07-02,Shipping Delay,Resolved,1.0
TKT_0007798,CUST_04265,2024-07-16,General Inquiry,Resolved,3.0
TKT_0007799,CUST_04265,2023-04-20,Shipping Delay,Resolved,5.0
TKT_0007800,CUST_04268,2023-07-15,Product Quality,Resolved,6.0
TKT_0007801,CUST_04268,2023-12-06,Billing,Resolved,5.0
TKT_0007802,CUST_04268,2023-12-16,Technical Problem,Resolved,1.0
TKT_0007803,CUST_04269,2024-11-05,Technical Problem,Resolved,1.0
TKT_0007804,CUST_04270,2024-11-24,Return Request,Resolved,1.0
TKT_0007805,CUST_04271,2024-09-01,Shipping Delay,Resolved,5.0
TKT_0007806,CUST_04271,2023-11-22,Product Quality,Resolved,7.0
TKT_0007807,CUST_04271,2024-09-10,Product Quality,Resolved,3.0
TKT_0007808,CUST_04271,2024-10-18,Return Request,Pending,
TKT_0007809,CUST_04272,2023-04-30,Billing,Resolved,7.0
TKT_0007810,CUST_04272,2023-10-20,General Inquiry,Resolved,5.0
TKT_0007811,CUST_04273,2024-07-01,Product Quality,Resolved,7.0
TKT_0007812,CUST_04273,2024-07-30,General Inquiry,Resolved,7.0
TKT_0007813,CUST_04274,2023-11-19,Billing,Resolved,7.0
TKT_0007814,CUST_04274,2024-06-02,Return Request,Pending,
TKT_0007815,CUST_04276,2023-04-29,Return Request,Pending,
TKT_0007816,CUST_04277,2023-12-05,Return Request,Resolved,2.0
TKT_0007817,CUST_04277,2024-10-03,Product Quality,Resolved,2.0
TKT_0007818,CUST_04278,2024-09-19,Return Request,Resolved,5.0
TKT_0007819,CUST_04278,2024-12-30,General Inquiry,Resolved,6.0
TKT_0007820,CUST_04278,2024-08-18,Account Issue,Open,
TKT_0007821,CUST_04279,2024-05-21,General Inquiry,Resolved,5.0
TKT_0007822,CUST_04279,2024-10-16,General Inquiry,Resolved,4.0
TKT_0007823,CUST_04279,2024-12-27,General Inquiry,Resolved,4.0
TKT_0007824,CUST_04279,2024-07-22,Return Request,Resolved,2.0
TKT_0007825,CUST_04280,2024-08-25,Billing,Resolved,7.0
TKT_0007826,CUST_04280,2024-12-16,Technical Problem,Pending,
TKT_0007827,CUST_04281,2024-04-23,Product Quality,Resolved,6.0
TKT_0007828,CUST_04281,2024-08-10,Product Quality,Resolved,6.0
TKT_0007829,CUST_04281,2024-10-12,Billing,Pending,
TKT_0007830,CUST_04281,2024-07-19,Billing,Resolved,6.0
TKT_0007831,CUST_04282,2024-06-20,Shipping Delay,Resolved,1.0
TKT_0007832,CUST_04282,2023-08-14,Product Quality,Resolved,5.0
TKT_0007833,CUST_04282,2024-01-10,Product Quality,Resolved,2.0
TKT_0007834,CUST_04283,2024-12-04,General Inquiry,Resolved,3.0
TKT_0007835,CUST_04285,2024-07-16,Account Issue,Resolved,4.0
TKT_0007836,CUST_04285,2024-09-18,Shipping Delay,Resolved,4.0
TKT_0007837,CUST_04285,2024-05-25,Billing,Resolved,2.0
TKT_0007838,CUST_04285,2024-08-03,Technical Problem,Open,
TKT_0007839,CUST_04286,2024-12-17,General Inquiry,Pending,
TKT_0007840,CUST_04287,2024-07-21,Product Quality,Open,
TKT_0007841,CUST_04287,2023-07-01,Technical Problem,Pending,
TKT_0007842,CUST_04288,2024-10-24,Billing,Resolved,3.0
TKT_0007843,CUST_04290,2024-08-02,Account Issue,Resolved,1.0
TKT_0007844,CUST_04290,2024-09-29,Product Quality,Resolved,7.0
TKT_0007845,CUST_04290,2024-10-15,Return Request,Open,
TKT_0007846,CUST_04290,2024-07-06,Shipping Delay,Resolved,6.0
TKT_0007847,CUST_04291,2024-01-11,General Inquiry,Resolved,2.0
TKT_0007848,CUST_04292,2024-02-21,General Inquiry,Resolved,5.0
TKT_0007849,CUST_04292,2024-03-21,General Inquiry,Resolved,4.0
TKT_0007850,CUST_04292,2023-12-12,Account Issue,Open,
TKT_0007851,CUST_04293,2024-09-09,Account Issue,Pending,
TKT_0007852,CUST_04293,2024-11-20,Billing,Resolved,3.0
TKT_0007853,CUST_04293,2024-09-13,Shipping Delay,Open,
TKT_0007854,CUST_04294,2024-11-07,Billing,Resolved,2.0
TKT_0007855,CUST_04294,2024-08-26,Shipping Delay,Resolved,1.0
TKT_0007856,CUST_04295,2024-10-16,Billing,Resolved,7.0
TKT_0007857,CUST_04295,2023-08-21,Product Quality,Resolved,2.0
TKT_0007858,CUST_04296,2024-10-07,General Inquiry,Resolved,7.0
TKT_0007859,CUST_04296,2024-11-13,Technical Problem,Resolved,6.0
TKT_0007860,CUST_04296,2024-07-05,Shipping Delay,Resolved,4.0
TKT_0007861,CUST_04297,2024-10-25,Return Request,Resolved,5.0
TKT_0007862,CUST_04297,2024-11-11,General Inquiry,Resolved,1.0
TKT_0007863,CUST_04297,2024-04-17,Shipping Delay,Resolved,4.0
TKT_0007864,CUST_04298,2024-04-07,Billing,Resolved,2.0
TKT_0007865,CUST_04298,2024-07-20,Shipping Delay,Open,
TKT_0007866,CUST_04298,2023-12-25,Technical Problem,Open,
TKT_0007867,CUST_04299,2024-08-05,General Inquiry,Resolved,4.0
TKT_0007868,CUST_04299,2024-06-09,Shipping Delay,Resolved,4.0
TKT_0007869,CUST_04299,2024-09-18,General Inquiry,Pending,
TKT_0007870,CUST_04299,2024-04-26,Return Request,Open,
TKT_0007871,CUST_04300,2024-02-29,General Inquiry,Resolved,7.0
TKT_0007872,CUST_04300,2024-09-08,Product Quality,Resolved,7.0
TKT_0007873,CUST_04301,2024-07-07,Billing,Pending,
TKT_0007874,CUST_04301,2023-06-16,Billing,Resolved,4.0
TKT_0007875,CUST_04302,2024-09-23,General Inquiry,Resolved,4.0
TKT_0007876,CUST_04302,2023-05-09,General Inquiry,Open,
TKT_0007877,CUST_04303,2024-03-03,Technical Problem,Resolved,1.0
TKT_0007878,CUST_04303,2023-12-17,Billing,Resolved,4.0
TKT_0007879,CUST_04304,2023-04-09,Shipping Delay,Resolved,5.0
TKT_0007880,CUST_04305,2024-10-15,General Inquiry,Resolved,5.0
TKT_0007881,CUST_04306,2024-11-23,Shipping Delay,Resolved,6.0
TKT_0007882,CUST_04306,2024-10-05,Shipping Delay,Resolved,5.0
TKT_0007883,CUST_04306,2024-07-18,Account Issue,Pending,
TKT_0007884,CUST_04306,2024-08-17,Technical Problem,Open,
TKT_0007885,CUST_04306,2024-05-16,Billing,Resolved,2.0
TKT_0007886,CUST_04307,2024-01-25,Account Issue,Resolved,6.0
TKT_0007887,CUST_04308,2024-05-02,Technical Problem,Resolved,2.0
TKT_0007888,CUST_04309,2024-08-19,Technical Problem,Resolved,6.0
TKT_0007889,CUST_04309,2024-01-22,Account Issue,Resolved,3.0
TKT_0007890,CUST_04309,2024-06-29,General Inquiry,Resolved,4.0
TKT_0007891,CUST_04311,2024-11-28,General Inquiry,Resolved,6.0
TKT_0007892,CUST_04311,2024-02-04,Technical Problem,Resolved,3.0
TKT_0007893,CUST_04312,2024-12-03,Product Quality,Resolved,4.0
TKT_0007894,CUST_04312,2024-05-17,Shipping Delay,Open,
TKT_0007895,CUST_04313,2024-07-27,General Inquiry,Resolved,6.0
TKT_0007896,CUST_04313,2024-12-08,Shipping Delay,Resolved,5.0
TKT_0007897,CUST_04314,2024-10-15,Technical Problem,Pending,
TKT_0007898,CUST_04315,2024-08-15,Return Request,Pending,
TKT_0007899,CUST_04315,2024-08-05,Shipping Delay,Pending,
TKT_0007900,CUST_04315,2024-03-20,Billing,Resolved,1.0
TKT_0007901,CUST_04315,2024-09-06,Billing,Open,
TKT_0007902,CUST_04316,2024-08-07,Product Quality,Resolved,6.0
TKT_0007903,CUST_04316,2024-09-27,General Inquiry,Resolved,1.0
TKT_0007904,CUST_04316,2024-05-06,Shipping Delay,Resolved,1.0
TKT_0007905,CUST_04316,2024-07-01,Billing,Resolved,2.0
TKT_0007906,CUST_04317,2024-06-20,Technical Problem,Resolved,7.0
TKT_0007907,CUST_04319,2024-06-13,Technical Problem,Resolved,6.0
TKT_0007908,CUST_04320,2024-12-24,Account Issue,Resolved,4.0
TKT_0007909,CUST_04320,2024-10-14,Account Issue,Resolved,3.0
TKT_0007910,CUST_04320,2024-08-20,Shipping Delay,Resolved,3.0
TKT_0007911,CUST_04321,2024-11-06,Billing,Resolved,1.0
TKT_0007912,CUST_04321,2024-09-27,Return Request,Resolved,4.0
TKT_0007913,CUST_04322,2024-08-12,Return Request,Resolved,2.0
TKT_0007914,CUST_04322,2024-04-20,Product Quality,Resolved,2.0
TKT_0007915,CUST_04323,2023-09-23,Account Issue,Resolved,7.0
TKT_0007916,CUST_04323,2024-12-02,Shipping Delay,Open,
TKT_0007917,CUST_04323,2024-08-16,Product Quality,Resolved,2.0
TKT_0007918,CUST_04324,2024-08-06,Technical Problem,Resolved,4.0
TKT_0007919,CUST_04325,2024-12-22,Billing,Resolved,7.0
TKT_0007920,CUST_04325,2024-05-13,Return Request,Resolved,3.0
TKT_0007921,CUST_04325,2024-10-13,Billing,Resolved,4.0
TKT_0007922,CUST_04325,2024-11-17,Shipping Delay,Open,
TKT_0007923,CUST_04326,2023-11-11,Billing,Resolved,4.0
TKT_0007924,CUST_04326,2024-11-23,Technical Problem,Resolved,1.0
TKT_0007925,CUST_04326,2024-02-03,General Inquiry,Resolved,6.0
TKT_0007926,CUST_04326,2023-11-27,Shipping Delay,Resolved,5.0
TKT_0007927,CUST_04326,2023-09-07,Product Quality,Pending,
TKT_0007928,CUST_04327,2024-03-19,General Inquiry,Resolved,3.0
TKT_0007929,CUST_04328,2024-05-10,Product Quality,Resolved,2.0
TKT_0007930,CUST_04328,2024-09-27,Shipping Delay,Pending,
TKT_0007931,CUST_04328,2024-09-18,Billing,Resolved,6.0
TKT_0007932,CUST_04329,2024-03-20,Billing,Resolved,1.0
TKT_0007933,CUST_04330,2023-07-09,General Inquiry,Resolved,6.0
TKT_0007934,CUST_04332,2024-03-27,Return Request,Resolved,7.0
TKT_0007935,CUST_04332,2024-04-25,Account Issue,Resolved,1.0
TKT_0007936,CUST_04332,2024-04-05,Account Issue,Pending,
TKT_0007937,CUST_04332,2024-05-09,Product Quality,Resolved,3.0
TKT_0007938,CUST_04333,2024-02-28,Product Quality,Resolved,5.0
TKT_0007939,CUST_04333,2023-12-28,Shipping Delay,Resolved,7.0
TKT_0007940,CUST_04333,2024-05-13,Return Request,Resolved,5.0
TKT_0007941,CUST_04333,2024-10-19,General Inquiry,Resolved,6.0
TKT_0007942,CUST_04334,2024-02-17,Shipping Delay,Resolved,5.0
TKT_0007943,CUST_04335,2024-06-09,Billing,Pending,
TKT_0007944,CUST_04338,2023-03-06,Technical Problem,Resolved,7.0
TKT_0007945,CUST_04339,2024-08-22,Product Quality,Resolved,3.0
TKT_0007946,CUST_04340,2024-05-30,Return Request,Resolved,5.0
TKT_0007947,CUST_04340,2024-11-27,Shipping Delay,Resolved,4.0
TKT_0007948,CUST_04340,2024-06-18,Billing,Pending,
TKT_0007949,CUST_04340,2024-09-17,Product Quality,Pending,
TKT_0007950,CUST_04340,2024-11-24,Product Quality,Resolved,6.0
TKT_0007951,CUST_04341,2024-06-06,General Inquiry,Resolved,4.0
TKT_0007952,CUST_04341,2024-09-16,Return Request,Resolved,2.0
TKT_0007953,CUST_04342,2023-04-17,Account Issue,Resolved,5.0
TKT_0007954,CUST_04342,2023-05-04,Shipping Delay,Pending,
TKT_0007955,CUST_04344,2023-09-08,Shipping Delay,Resolved,3.0
TKT_0007956,CUST_04345,2024-01-21,Technical Problem,Resolved,7.0
TKT_0007957,CUST_04345,2024-12-30,Return Request,Pending,
TKT_0007958,CUST_04345,2023-12-06,General Inquiry,Resolved,4.0
TKT_0007959,CUST_04345,2024-09-08,General Inquiry,Resolved,1.0
TKT_0007960,CUST_04346,2023-12-09,Billing,Pending,
TKT_0007961,CUST_04346,2024-08-25,Shipping Delay,Resolved,2.0
TKT_0007962,CUST_04346,2024-12-02,General Inquiry,Resolved,1.0
TKT_0007963,CUST_04347,2024-07-01,Billing,Resolved,1.0
TKT_0007964,CUST_04347,2024-07-15,Return Request,Resolved,3.0
TKT_0007965,CUST_04347,2024-05-07,Billing,Resolved,1.0
TKT_0007966,CUST_04348,2023-04-24,Shipping Delay,Resolved,6.0
TKT_0007967,CUST_04349,2024-05-31,Technical Problem,Resolved,2.0
TKT_0007968,CUST_04350,2023-05-31,General Inquiry,Resolved,2.0
TKT_0007969,CUST_04350,2023-02-14,Product Quality,Resolved,6.0
TKT_0007970,CUST_04351,2024-12-27,Billing,Resolved,4.0
TKT_0007971,CUST_04351,2023-06-30,Account Issue,Resolved,5.0
TKT_0007972,CUST_04351,2024-08-11,Billing,Pending,
TKT_0007973,CUST_04352,2024-11-06,General Inquiry,Resolved,3.0
TKT_0007974,CUST_04352,2024-04-21,Product Quality,Resolved,1.0
TKT_0007975,CUST_04353,2024-09-22,Product Quality,Resolved,2.0
TKT_0007976,CUST_04353,2024-09-02,Return Request,Resolved,5.0
TKT_0007977,CUST_04353,2024-10-30,Shipping Delay,Resolved,5.0
TKT_0007978,CUST_04354,2024-08-03,Return Request,Resolved,1.0
TKT_0007979,CUST_04354,2024-08-02,Billing,Resolved,2.0
TKT_0007980,CUST_04354,2024-09-03,Billing,Resolved,4.0
TKT_0007981,CUST_04354,2024-03-01,Billing,Resolved,4.0
TKT_0007982,CUST_04354,2024-06-28,General Inquiry,Pending,
TKT_0007983,CUST_04355,2024-12-18,General Inquiry,Resolved,7.0
TKT_0007984,CUST_04355,2024-05-28,Shipping Delay,Resolved,6.0
TKT_0007985,CUST_04356,2024-10-10,Technical Problem,Resolved,6.0
TKT_0007986,CUST_04356,2024-02-06,General Inquiry,Resolved,7.0
TKT_0007987,CUST_04357,2024-09-02,General Inquiry,Resolved,2.0
TKT_0007988,CUST_04357,2024-12-05,Product Quality,Resolved,3.0
TKT_0007989,CUST_04358,2024-11-10,Shipping Delay,Resolved,6.0
TKT_0007990,CUST_04358,2023-07-10,Return Request,Resolved,3.0
TKT_0007991,CUST_04358,2024-12-22,Billing,Resolved,1.0
TKT_0007992,CUST_04359,2024-10-06,Technical Problem,Pending,
TKT_0007993,CUST_04360,2024-04-26,Account Issue,Resolved,4.0
TKT_0007994,CUST_04360,2024-06-17,Shipping Delay,Resolved,5.0
TKT_0007995,CUST_04361,2024-07-09,Technical Problem,Resolved,3.0
TKT_0007996,CUST_04362,2024-12-16,Billing,Resolved,6.0
TKT_0007997,CUST_04363,2023-11-16,Technical Problem,Pending,
TKT_0007998,CUST_04363,2024-12-28,Account Issue,Resolved,6.0
TKT_0007999,CUST_04363,2024-06-30,Return Request,Resolved,6.0
TKT_0008000,CUST_04364,2024-12-21,Product Quality,Resolved,2.0
TKT_0008001,CUST_04364,2023-10-18,Account Issue,Resolved,1.0
TKT_0008002,CUST_04365,2024-01-18,Billing,Resolved,1.0
TKT_0008003,CUST_04366,2024-09-10,General Inquiry,Open,
TKT_0008004,CUST_04366,2024-11-25,General Inquiry,Resolved,7.0
TKT_0008005,CUST_04366,2024-05-26,General Inquiry,Resolved,7.0
TKT_0008006,CUST_04367,2024-04-23,Technical Problem,Open,
TKT_0008007,CUST_04367,2023-11-09,Account Issue,Resolved,7.0
TKT_0008008,CUST_04367,2023-12-09,Account Issue,Resolved,5.0
TKT_0008009,CUST_04369,2024-12-15,General Inquiry,Resolved,6.0
TKT_0008010,CUST_04370,2023-11-13,Product Quality,Resolved,6.0
TKT_0008011,CUST_04371,2023-12-07,Shipping Delay,Resolved,7.0
TKT_0008012,CUST_04371,2024-01-06,General Inquiry,Resolved,1.0
TKT_0008013,CUST_04372,2024-11-22,Product Quality,Resolved,3.0
TKT_0008014,CUST_04372,2024-10-04,General Inquiry,Resolved,2.0
TKT_0008015,CUST_04373,2024-08-13,Technical Problem,Resolved,2.0
TKT_0008016,CUST_04374,2024-12-22,Shipping Delay,Resolved,1.0
TKT_0008017,CUST_04374,2024-07-07,Account Issue,Resolved,2.0
TKT_0008018,CUST_04375,2024-06-24,Return Request,Resolved,2.0
TKT_0008019,CUST_04375,2023-07-01,General Inquiry,Resolved,6.0
TKT_0008020,CUST_04376,2024-05-27,Return Request,Resolved,7.0
TKT_0008021,CUST_04378,2024-02-11,Product Quality,Resolved,7.0
TKT_0008022,CUST_04378,2024-02-20,Shipping Delay,Resolved,6.0
TKT_0008023,CUST_04378,2024-04-12,General Inquiry,Resolved,5.0
TKT_0008024,CUST_04380,2024-06-24,Return Request,Open,
TKT_0008025,CUST_04380,2024-05-05,Billing,Resolved,2.0
TKT_0008026,CUST_04380,2024-09-30,Billing,Resolved,7.0
TKT_0008027,CUST_04380,2024-08-06,Technical Problem,Open,
TKT_0008028,CUST_04381,2024-09-28,Shipping Delay,Resolved,7.0
TKT_0008029,CUST_04381,2024-05-13,General Inquiry,Open,
TKT_0008030,CUST_04382,2023-09-06,General Inquiry,Resolved,3.0
TKT_0008031,CUST_04383,2023-08-19,Technical Problem,Resolved,4.0
TKT_0008032,CUST_04385,2024-05-19,Account Issue,Resolved,6.0
TKT_0008033,CUST_04385,2024-12-06,Billing,Resolved,3.0
TKT_0008034,CUST_04385,2024-12-06,Billing,Resolved,4.0
TKT_0008035,CUST_04386,2024-07-26,Billing,Resolved,7.0
TKT_0008036,CUST_04386,2024-10-01,Product Quality,Resolved,5.0
TKT_0008037,CUST_04386,2024-02-21,Return Request,Open,
TKT_0008038,CUST_04387,2023-08-22,Shipping Delay,Resolved,3.0
TKT_0008039,CUST_04387,2024-04-01,Shipping Delay,Resolved,7.0
TKT_0008040,CUST_04387,2024-09-26,Product Quality,Resolved,1.0
TKT_0008041,CUST_04388,2024-10-05,Technical Problem,Resolved,3.0
TKT_0008042,CUST_04388,2024-07-18,Account Issue,Resolved,3.0
TKT_0008043,CUST_04389,2024-06-20,Product Quality,Open,
TKT_0008044,CUST_04389,2024-12-21,Return Request,Resolved,6.0
TKT_0008045,CUST_04389,2024-09-09,Product Quality,Resolved,5.0
TKT_0008046,CUST_04389,2024-12-13,Product Quality,Open,
TKT_0008047,CUST_04389,2024-07-07,Technical Problem,Resolved,6.0
TKT_0008048,CUST_04391,2024-11-18,General Inquiry,Resolved,6.0
TKT_0008049,CUST_04392,2024-02-24,Billing,Resolved,3.0
TKT_0008050,CUST_04392,2023-10-13,Billing,Resolved,2.0
TKT_0008051,CUST_04392,2024-02-24,Billing,Resolved,1.0
TKT_0008052,CUST_04393,2024-09-06,Return Request,Resolved,4.0
TKT_0008053,CUST_04394,2024-10-25,Shipping Delay,Pending,
TKT_0008054,CUST_04394,2024-08-12,Account Issue,Resolved,4.0
TKT_0008055,CUST_04394,2024-02-18,Product Quality,Resolved,3.0
TKT_0008056,CUST_04394,2023-10-09,Account Issue,Resolved,6.0
TKT_0008057,CUST_04395,2024-09-14,Billing,Resolved,2.0
TKT_0008058,CUST_04396,2024-12-06,Return Request,Resolved,1.0
TKT_0008059,CUST_04398,2024-05-10,Shipping Delay,Resolved,3.0
TKT_0008060,CUST_04398,2024-03-01,Return Request,Open,
TKT_0008061,CUST_04398,2023-12-21,Shipping Delay,Pending,
TKT_0008062,CUST_04398,2024-07-25,Billing,Resolved,3.0
TKT_0008063,CUST_04399,2024-04-12,Billing,Resolved,7.0
TKT_0008064,CUST_04400,2023-08-16,Product Quality,Resolved,2.0
TKT_0008065,CUST_04400,2024-10-18,Technical Problem,Resolved,5.0
TKT_0008066,CUST_04402,2024-10-25,Return Request,Resolved,1.0
TKT_0008067,CUST_04402,2024-07-26,Product Quality,Resolved,1.0
TKT_0008068,CUST_04409,2024-05-27,Billing,Open,
TKT_0008069,CUST_04409,2023-06-25,Billing,Resolved,5.0
TKT_0008070,CUST_04410,2024-10-25,General Inquiry,Resolved,3.0
TKT_0008071,CUST_04410,2024-03-15,Product Quality,Resolved,2.0
TKT_0008072,CUST_04410,2024-07-04,General Inquiry,Resolved,6.0
TKT_0008073,CUST_04410,2024-07-28,General Inquiry,Resolved,4.0
TKT_0008074,CUST_04411,2024-02-13,Shipping Delay,Resolved,5.0
TKT_0008075,CUST_04412,2023-03-02,General Inquiry,Resolved,3.0
TKT_0008076,CUST_04413,2023-05-17,Technical Problem,Open,
TKT_0008077,CUST_04413,2024-11-05,Technical Problem,Resolved,1.0
TKT_0008078,CUST_04414,2023-11-18,Billing,Open,
TKT_0008079,CUST_04414,2024-05-10,Product Quality,Resolved,5.0
TKT_0008080,CUST_04414,2023-08-28,Shipping Delay,Resolved,3.0
TKT_0008081,CUST_04415,2024-08-19,Technical Problem,Resolved,6.0
TKT_0008082,CUST_04415,2024-06-06,General Inquiry,Resolved,6.0
TKT_0008083,CUST_04416,2023-07-18,General Inquiry,Open,
TKT_0008084,CUST_04416,2023-07-14,Product Quality,Resolved,6.0
TKT_0008085,CUST_04416,2023-12-28,Product Quality,Resolved,5.0
TKT_0008086,CUST_04417,2024-07-03,Return Request,Resolved,2.0
TKT_0008087,CUST_04417,2024-09-05,Shipping Delay,Resolved,4.0
TKT_0008088,CUST_04417,2024-07-01,Product Quality,Resolved,6.0
TKT_0008089,CUST_04417,2024-09-25,Account Issue,Resolved,5.0
TKT_0008090,CUST_04418,2024-04-22,Return Request,Resolved,1.0
TKT_0008091,CUST_04419,2023-09-02,Product Quality,Resolved,1.0
TKT_0008092,CUST_04419,2023-08-10,Account Issue,Resolved,4.0
TKT_0008093,CUST_04420,2024-07-26,General Inquiry,Resolved,6.0
TKT_0008094,CUST_04420,2024-12-19,General Inquiry,Resolved,3.0
TKT_0008095,CUST_04420,2024-01-05,Account Issue,Resolved,7.0
TKT_0008096,CUST_04422,2024-11-18,Billing,Resolved,5.0
TKT_0008097,CUST_04422,2023-07-11,General Inquiry,Resolved,1.0
TKT_0008098,CUST_04423,2024-12-04,Billing,Pending,
TKT_0008099,CUST_04423,2024-12-03,General Inquiry,Resolved,2.0
TKT_0008100,CUST_04423,2024-06-23,Product Quality,Pending,
TKT_0008101,CUST_04423,2024-05-20,General Inquiry,Pending,
TKT_0008102,CUST_04423,2024-03-28,Billing,Resolved,6.0
TKT_0008103,CUST_04423,2024-10-19,Product Quality,Open,
TKT_0008104,CUST_04424,2024-02-24,Product Quality,Resolved,1.0
TKT_0008105,CUST_04424,2024-06-03,Return Request,Resolved,6.0
TKT_0008106,CUST_04424,2024-05-18,Return Request,Resolved,7.0
TKT_0008107,CUST_04426,2023-06-21,General Inquiry,Resolved,6.0
TKT_0008108,CUST_04427,2024-06-11,Shipping Delay,Resolved,4.0
TKT_0008109,CUST_04430,2024-06-18,Billing,Open,
TKT_0008110,CUST_04430,2023-12-15,Return Request,Resolved,4.0
TKT_0008111,CUST_04430,2024-11-19,Product Quality,Resolved,3.0
TKT_0008112,CUST_04431,2024-03-22,Technical Problem,Resolved,7.0
TKT_0008113,CUST_04431,2024-09-28,Return Request,Resolved,5.0
TKT_0008114,CUST_04431,2024-08-29,Return Request,Resolved,3.0
TKT_0008115,CUST_04431,2024-02-03,Return Request,Resolved,7.0
TKT_0008116,CUST_04432,2024-09-05,Return Request,Resolved,5.0
TKT_0008117,CUST_04433,2024-02-06,Return Request,Resolved,6.0
TKT_0008118,CUST_04433,2024-06-25,Billing,Resolved,5.0
TKT_0008119,CUST_04434,2024-07-08,Account Issue,Resolved,2.0
TKT_0008120,CUST_04434,2024-11-19,Return Request,Resolved,3.0
TKT_0008121,CUST_04435,2024-08-17,Shipping Delay,Resolved,6.0
TKT_0008122,CUST_04435,2024-09-02,Shipping Delay,Resolved,4.0
TKT_0008123,CUST_04435,2023-10-02,Account Issue,Resolved,1.0
TKT_0008124,CUST_04436,2023-10-30,General Inquiry,Resolved,7.0
TKT_0008125,CUST_04436,2024-10-24,Return Request,Open,
TKT_0008126,CUST_04436,2024-05-07,Return Request,Resolved,6.0
TKT_0008127,CUST_04437,2024-12-23,Billing,Resolved,2.0
TKT_0008128,CUST_04437,2023-09-09,Account Issue,Resolved,1.0
TKT_0008129,CUST_04437,2023-09-28,Technical Problem,Resolved,3.0
TKT_0008130,CUST_04437,2024-01-29,Shipping Delay,Resolved,7.0
TKT_0008131,CUST_04438,2024-06-29,Account Issue,Resolved,6.0
TKT_0008132,CUST_04438,2024-07-16,General Inquiry,Pending,
TKT_0008133,CUST_04438,2024-01-30,Technical Problem,Pending,
TKT_0008134,CUST_04438,2023-10-03,Product Quality,Resolved,1.0
TKT_0008135,CUST_04438,2023-07-25,Product Quality,Open,
TKT_0008136,CUST_04439,2024-02-04,General Inquiry,Resolved,5.0
TKT_0008137,CUST_04439,2023-08-28,Account Issue,Resolved,1.0
TKT_0008138,CUST_04440,2024-06-11,Account Issue,Resolved,4.0
TKT_0008139,CUST_04440,2024-05-31,Shipping Delay,Resolved,5.0
TKT_0008140,CUST_04440,2024-07-27,General Inquiry,Resolved,1.0
TKT_0008141,CUST_04441,2024-12-10,General Inquiry,Resolved,2.0
TKT_0008142,CUST_04441,2024-10-16,General Inquiry,Open,
TKT_0008143,CUST_04443,2024-06-12,Return Request,Resolved,6.0
TKT_0008144,CUST_04443,2024-04-01,Shipping Delay,Resolved,4.0
TKT_0008145,CUST_04443,2023-11-11,Product Quality,Resolved,4.0
TKT_0008146,CUST_04444,2024-11-08,General Inquiry,Resolved,6.0
TKT_0008147,CUST_04444,2024-05-28,Account Issue,Resolved,6.0
TKT_0008148,CUST_04444,2024-10-24,General Inquiry,Resolved,5.0
TKT_0008149,CUST_04444,2024-05-14,Billing,Resolved,7.0
TKT_0008150,CUST_04445,2023-12-26,Account Issue,Resolved,6.0
TKT_0008151,CUST_04445,2024-12-23,Product Quality,Resolved,3.0
TKT_0008152,CUST_04445,2024-05-16,Return Request,Resolved,7.0
TKT_0008153,CUST_04446,2024-08-23,Account Issue,Resolved,2.0
TKT_0008154,CUST_04447,2024-10-16,Shipping Delay,Pending,
TKT_0008155,CUST_04447,2024-06-06,Account Issue,Resolved,3.0
TKT_0008156,CUST_04447,2024-08-27,Billing,Resolved,7.0
TKT_0008157,CUST_04448,2024-06-07,Shipping Delay,Pending,
TKT_0008158,CUST_04448,2024-05-22,Account Issue,Pending,
TKT_0008159,CUST_04448,2024-06-08,Product Quality,Pending,
TKT_0008160,CUST_04448,2024-11-30,Shipping Delay,Pending,
TKT_0008161,CUST_04449,2024-12-27,Shipping Delay,Resolved,4.0
TKT_0008162,CUST_04449,2024-02-16,Product Quality,Resolved,2.0
TKT_0008163,CUST_04449,2024-02-23,Product Quality,Pending,
TKT_0008164,CUST_04449,2024-08-06,Billing,Resolved,7.0
TKT_0008165,CUST_04450,2023-08-23,Billing,Resolved,5.0
TKT_0008166,CUST_04450,2024-09-24,General Inquiry,Resolved,4.0
TKT_0008167,CUST_04451,2023-11-23,Billing,Resolved,4.0
TKT_0008168,CUST_04452,2024-09-12,Return Request,Resolved,4.0
TKT_0008169,CUST_04454,2024-04-30,Technical Problem,Open,
TKT_0008170,CUST_04454,2024-02-16,Shipping Delay,Pending,
TKT_0008171,CUST_04454,2024-09-22,Billing,Resolved,6.0
TKT_0008172,CUST_04454,2024-10-29,Shipping Delay,Pending,
TKT_0008173,CUST_04454,2023-11-30,Shipping Delay,Resolved,2.0
TKT_0008174,CUST_04455,2024-10-28,Billing,Open,
TKT_0008175,CUST_04455,2024-05-17,Account Issue,Open,
